X,Y,sch_name,lea_name,year,address,contact,phone,accredit,sch_core_u,lea_core_u,st_core_uq,lea_prov_t,lea_prov_s,st_prov_tc,st_prov_sp,sch_bach,sch_mast,sch_phd,lea_bach,lea_mast,lea_phd,st_bach,st_mast,st_phd,sch_prov_t,sch_prov_s,eid,street,city,state,country,title1_p,title1_f,combokey,nces_schoo,leaid,schid,sch_addres,sch_city,sch_zip,jj,prek,k,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,ug,sp_ed,mg_sch,charter_sc,alt_sch,ab_group,mg_sch2,alt_acd_di,alt_disc_p,alt_other,gte_progra,provide_ap,num_ap_cou,student_ap,m_ame_7_en,m_asi_7_en,m_his_7_en,m_bla_7_en,m_whi_7_en,m_hi_pac_7,m_2_or_mor,m_tot_7_en,m_dis_idea,m_dis_504_,m_lep_7_en,f_ame_7_en,f_asi_7_en,f_his_7_en,f_bla_7_en,f_whi_7_en,f_hi_pac_7,f_2_or_mor,f_tot_7_en,f_dis_idea,f_dis_504_,f_lep_7_en,tot_fte,fte_cert,teach_1st_,teach_2nd_,counsel,tot_enroll,m_perc,f_perc,ame_tot,asi_tot,his_tot,bla_tot,whi_tot,hi_pac_tot,more_tot,dis_504_to,lep_tot,ame_perc,asi_perc,his_perc,bla_perc,whi_perc,hi_pac_per,more_perc,dis_504_pe,lep_perc,title_1,fte_absent,fte_teache,teach_amou,avg_teach_,tot_salari,inst_salar,expend,read_3_sco,read_4_sco,read_5_sco,read_6_sco,read_7_sco,read_8_sco,read_11_sc,write_5_sc,write_8_sc,write_11_s,math_3_sco,math_4_sco,math_5_sco,math_6_sco,math_7_sco,math_8_sco,alg_1_scor,alg_2_scor,geo_score,avg_eng_sc,avg_math_s,poor_perc,blk_perc,azn_perc,wht_perc,male_perc,fem_perc,sev_dis_pe,pop5to17,pop5to17la,pov5to17,pov5to17la,pov_5to17_,teach_3rd_,mastbachra,perc_cert,logenroll,logfte,ratio,meanpov,cenpov,meanexp,cenexp,meaneduc,ceneduc,meancert,cencert,p25pov,p75pov,p25exp,p75exp,p25educ,p75educ,p25cert,p75cert,expint,educint,certint,yearid,v188,addrtype,addrlocat
-78.2669775,38.3643939,WILLIAM H WETSEL MIDDLE,MADISON CO PBLC SCHS,_12,"186 Mountaineer Lane, Madison, VA 22727",Principal: Mr. Tim Taylor,(540) 948-3783,Fully Accredited,1,0,1,7,1,5,1,51,49,0,54,44,1,41,56,1,5,0,1007,186 Mountaineer Lane,MADISON,VA,USA,0,0,5.102e+11,5.102e+11,5102370,975,186 MOUNTAINEER LANE,MADISON,22727,,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,,,,,1,,,,0,0,11,17,164,0,11,203,31,14,2,0,2,5,17,173,0,11,208,10,8,2,38,36,0,1,,411,49.39,50.61,0,2,16,34,337,0,22,22,4,0,.49,3.89,8.27,82,0,5.35,5.35,.97,0,2.63,0,12,38,1572774,41389,1959783,1816106,22287,31.58,,,,470,464,474,,,427,,,,,416,398,375,451,,430,454.7722,388.3102,37.81,9.45,0,81.34,49.5,50.5,2.74,2188,2136,364,329,16.6362,.1540262,97.37,.9607843,94.73684,6.018593,3.637586,10.81579,15.90492,.7312794,90.38022,6.989784,1.486381,-.5255969,97.32459,-2.587753,-6.964747,6.72269,-3.53022,5.499779,-.6634321,.3621037,.1176758,2.675407,5.111485,-.3843581,-1.892371
-78.2669775,38.3643939,MADISON COUNTY HIGH,MADISON CO PBLC SCHS,_12,"68 Mountaineer Lane, Madison, VA 22727",Principal: Mr. Gary Wintersgill,(540) 948-3785,Fully Accredited,0,0,1,7,1,5,1,48,46,2,54,44,1,41,56,1,10,0,1006,68 Mountaineer Lane,MADISON,VA,USA,0,0,5.102e+11,5.102e+11,5102370,972,68 MOUNTAINEER LANE,MADISON,22727,,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,,,,,1,1,8,1,2,2,11,32,224,2,17,290,34,11,2,2,2,8,23,257,0,17,309,16,8,2,53,52,4,2,2,599,48.41,51.59,4,4,19,55,481,2,34,19,4,.67,.67,3.17,9.18,80.3,.33,5.68,3.17,.67,7.55,3.77,0,13,53,2201931,41546,2714492,2527956,53879,24.53,,,,,,,486,,,473,,,,,,,407,414,402,479.608,406.8537,26.1,9.32,0,81.36,47.8,52.2,6.1,2188,2136,364,329,16.6362,.1540262,88.68,.9583333,98.1132,6.395262,3.970292,11.30189,15.90492,.7312794,90.38022,-1.700218,1.486381,-.5280479,97.32459,.7886124,-6.964747,6.72269,-3.53022,5.499779,-.6634321,.3621037,.1176758,2.675407,-1.243335,-.3861505,.576696
-79.1134889,37.457698,MONELISON MIDDLE,AMHERST CO PBLC SCHS,_12,"257 Trojan Rd, Madison Heights, VA 24572",Principal: Mrs. Regina Phillips,(434) 846-1307,Fully Accredited,0,0,1,4,1,5,1,53,47,0,57,42,0,41,56,1,2,0,1763,257 Trojan Rd,MADISON HEIGHTS,VA,USA,0,0,5.100e+11,5.100e+11,5100210,72,257 TROJAN RD,MADISON HEIGHTS,24572,,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,,,,,1,,,,2,2,8,74,236,0,14,336,52,11,0,2,2,5,74,197,0,11,291,22,2,2,45,45,0,1,,627,53.59,46.41,4,4,13,148,433,0,25,13,2,.64,.64,2.07,23.6,69.06,0,3.99,2.07,.32,0,2.22,0,17,40,1789890,44747,2251090,1806090,84946,37.78,,,,475,463,485,,,424,,,,,403,396,415,435,,,457.4263,405.6102,46.76,24.49,0,68.72,53.08,46.92,7.43,5023,5015,893,898,17.77822,.1790628,97.78,.8867925,100,6.440947,3.806663,13.93333,15.90492,1.873302,90.38022,7.39978,1.486381,-.5995887,97.32459,2.675407,-6.964747,6.72269,-3.53022,5.499779,-.6634321,.3621037,.1176758,2.675407,13.86203,-1.123211,5.011847
-79.1299429,37.433717,MADISON HEIGHTS ELEM,AMHERST CO PBLC SCHS,_12,"287 Learning Lane, Madison Heights, VA 24572",Principal: Dr. Marvin   McGinnis,(434) 846-2151,Accredited with Warning,0,0,1,4,1,5,1,55,45,0,57,42,0,41,56,1,3,0,1765,287 Learning Lane,MADISON HEIGHTS,VA,USA,0,1,5.100e+11,5.100e+11,5100210,10,287 LEARNING LANE,MADISON HEIGHTS,24572,,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,,,,2,2,8,68,149,0,20,249,49,5,2,5,0,5,71,149,0,14,244,22,2,2,33,33,6,2,,493,50.51,49.49,7,2,13,139,298,0,34,7,4,1.42,.41,2.64,28.19,60.45,0,6.9,1.42,.81,18.18,6.06,1,12,25,1010375,40415,1186634,1026657,57802,36.36,447,442,449,,,,,403,,,374,392,379,,,,,,,435.6263,382.5209,72.75,28.97,0,62.66,49.79,50.21,2.36,5023,5015,893,898,17.77822,.1790628,75.76,.8181818,100,6.200509,3.496508,14.93939,15.90492,1.873302,90.38022,-14.62022,1.486381,-.6681994,97.32459,2.675407,-6.964747,6.72269,-3.53022,5.499779,-.6634321,.3621037,.1176758,2.675407,-27.38809,-1.25174,5.011847
-77.4747336,38.733492,GEORGE CARR ROUND ELEM,MANASSAS CITY PBLC SCHS,_12,"10100 Hastings Dr, Manassas, VA 20110-6092",Principal: Ms. Kara Mills,(571) 377-6400,Fully Accredited,0,2,1,6,2,5,1,39,59,2,36,61,2,41,56,1,2,0,1836,10100 Hastings Dr,MANASSAS,VA,USA,0,0,5.102e+11,5.102e+11,5102360,2067,10100 HASTINGS DR,MANASSAS,20110,,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,,,,2,11,173,32,62,0,20,300,49,0,119,0,11,146,35,62,0,8,262,22,0,95,40.4,39.4,2,0,,562,53.38,46.62,2,22,319,67,124,0,28,0,214,.36,3.91,56.76,11.92,22.06,0,4.98,0,38.08,4.95,0,1,17.9,40.4,1768243,43768,2562520,1913342,67222,44.31,474,488,,,,,,,,,446,449,,,,,,,,,,53.5,11.67,3.95,22.08,53.32,46.68,7.71,7845,7805,1195,1201,15.23263,.1538757,95.05,1.51282,97.52475,6.331502,3.69883,13.91089,15.90492,-.672287,90.38022,4.669785,1.486381,.0264393,97.32459,.2001572,-6.964747,6.72269,-3.53022,5.499779,-.6634321,.3621037,.1176758,2.675407,-3.139435,-.0177748,-.1345631
-77.4855159,38.781423,STONEWALL MIDDLE,PRINCE WILLIAM CO PBLC SCHS,_12,"10100 Lomond Dr, Manassas, VA 20109",Principal: John G. Miller,(703) 361-3185,Fully Accredited,1,2,1,4,1,5,1,41,56,2,34,65,1,41,56,1,4,0,865,10100 Lomond Dr,MANASSAS,VA,USA,0,0,5.103e+11,5.103e+11,5103130,1322,10100 LOMOND DR,MANASSAS,20109,,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,,,,1,,,,5,29,248,110,140,0,29,561,103,0,215,5,35,242,86,152,0,35,555,61,0,170,69.8,65.3,3.5,2,,1116,50.27,49.73,10,64,490,196,292,0,64,0,385,.9,5.73,43.91,17.56,26.16,0,5.73,0,34.5,5.01,2.87,0,48.5,62,3568590,57558,4822113,3614924,226729,69.48,,,,465,457,464,,,425,,,,,426,385,424,449,,466,448.5639,407.0625,52.33,17.53,5.64,26.17,51.19,48.81,11.27,86363,84571,7721,7784,8.940171,.092041,92.12,1.365854,93.55301,7.017506,4.245634,15.98854,15.90492,-6.964747,90.38022,1.739784,1.486381,-.1205275,97.32459,-3.771584,-6.964747,6.72269,-3.53022,5.499779,-.6634321,.3621037,.1176758,2.675407,-12.11716,.8394436,26.26813
-77.5086159,38.766196,SUELLA G ELLIS ELEM,PRINCE WILLIAM CO PBLC SCHS,_12,"10400 Kim Graham Lane, Manassas, VA 20109",Principal: Ms. Caroline Goddard,(703) 365-0287,Fully Accredited,0,2,1,4,1,5,1,44,54,0,34,65,1,41,56,1,4,0,4009,10400 Kim Graham Lane,MANASSAS,VA,USA,0,1,5.103e+11,5.103e+11,5103130,2456,10400 KIM GRAHAM LANE,MANASSAS,20109,,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,,,,1,,,,0,11,182,47,29,2,26,297,37,2,158,2,17,179,47,50,0,20,315,31,0,158,45.1,30,0,1,,612,48.53,51.47,2,28,361,94,79,2,46,2,316,.33,4.58,58.99,15.36,12.91,.33,7.52,.33,51.63,0,2.22,1,26,40,2173529,54338,2878168,2264704,252060,57.65,454,459,465,,,,,446,,,395,431,446,,,,,,,456.0246,423.6452,57.47,15.44,4.6,12.97,48.77,51.23,2.13,86363,84571,7721,7784,8.940171,.092041,97.78,1.227273,66.51884,6.416732,3.808882,13.56985,15.90492,-6.964747,90.38022,7.39978,1.486381,-.2591084,97.32459,-30.80575,-6.964747,6.72269,-3.53022,5.499779,-.6634321,.3621037,.1176758,2.675407,-51.5376,1.804625,214.5543
-77.4203699,38.679726,THURGOOD MARSHALL ELEM,PRINCE WILLIAM CO PBLC SCHS,_12,"12505 Kahns Rd, Manassas, VA 20112",Principal: Ms. Denise Huebner,(703) 791-2099,Fully Accredited,3,2,1,4,1,5,1,20,77,2,34,65,1,41,56,1,10,0,1953,12505 Kahns Rd,MANASSAS,VA,USA,0,0,5.103e+11,5.103e+11,5103130,938,12505 KAHNS RD,MANASSAS,20112,,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,1,,,,0,14,38,35,224,0,17,328,46,2,20,2,23,32,26,230,2,17,332,19,2,26,38,32,1,1,,660,49.7,50.3,2,37,70,61,454,2,34,4,46,.3,5.61,10.61,9.24,68.79,.3,5.15,.61,6.97,2.63,2.63,0,26,35,2068058,59087,2731896,2175760,171576,68.42,496,500,505,,,,,502,,,452,455,481,,,,,,,500.6899,462.3419,9.19,9.19,5.51,69.53,49.92,50.08,3.67,86363,84571,7721,7784,8.940171,.092041,94.74,3.85,84.21053,6.49224,3.637586,17.36842,15.90492,-6.964747,90.38022,4.359779,1.486381,2.363619,97.32459,-13.11407,-6.964747,6.72269,-3.53022,5.499779,-.6634321,.3621037,.1176758,2.675407,-30.36476,-16.46201,91.33617
-77.3926949,38.622033,ASHLAND ELEM,PRINCE WILLIAM CO PBLC SCHS,_12,"15300 Bowmans Folly Dr., Manassas, VA 20112",Principal: Mr. Andrew Jacks,(703) 583-8774,Fully Accredited,2,2,1,4,1,5,1,35,65,0,34,65,1,41,56,1,4,0,3164,15300 Bowmans Folly Dr.,MANASSAS,VA,USA,0,0,5.103e+11,5.103e+11,5103130,2302,15300 BOWMANS FOLLY DR.,MANASSAS,20112,,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,1,,,,0,23,68,56,296,2,38,483,73,0,17,2,26,56,65,284,2,29,464,37,0,20,50.8,42,2,4,,947,51,49,2,49,124,121,580,4,67,0,37,.21,5.17,13.09,12.78,61.25,.42,7.07,0,3.91,3.94,7.87,0,17.8,46.3,2618515,56555,3365448,2720940,386375,35.04,496,501,474,,,,,458,,,435,455,421,,,,,,,481.4947,436.4369,8.62,12.77,5.11,61.49,51.06,48.94,2.97,86363,84571,7721,7784,8.940171,.092041,88.19,1.857143,82.67716,6.853299,3.927896,18.64173,15.90492,-6.964747,90.38022,-2.190216,1.486381,.3707616,97.32459,-14.64743,-6.964747,6.72269,-3.53022,5.499779,-.6634321,.3621037,.1176758,2.675407,15.2543,-2.582261,102.0157
-77.4211529,38.661921,COLES ELEM,PRINCE WILLIAM CO PBLC SCHS,_12,"7405 Hoadly Rd, Manassas, VA 20112",Principal: Ms. Kathryn Forgas,(703) 791-3141,Fully Accredited,3,2,1,4,1,5,1,31,69,0,34,65,1,41,56,1,3,0,835,7405 Hoadly Rd,MANASSAS,VA,USA,0,0,5.103e+11,5.103e+11,5103130,1290,7405 HOADLY RD,MANASSAS,20112,,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,1,,,,0,5,83,17,134,0,11,250,31,0,77,2,8,68,17,131,0,20,246,34,0,59,33,26,1,2,,496,50.4,49.6,2,13,151,34,265,0,31,0,136,.4,2.62,30.44,6.85,53.43,0,6.25,0,27.42,3.03,6.06,0,16,28,1609280,57474,2211330,1698477,247174,48.48,469,484,475,,,,,447,,,425,434,447,,,,,,,468.8965,435.4458,31.63,6.53,2.45,53.88,50.2,49.8,2.86,86363,84571,7721,7784,8.940171,.092041,90.91,2.225806,78.78788,6.206576,3.496508,15.0303,15.90492,-6.964747,90.38022,.5297852,1.486381,.7394253,97.32459,-18.53671,-6.964747,6.72269,-3.53022,5.499779,-.6634321,.3621037,.1176758,2.675407,-3.68982,-5.14991,129.1035
-77.4211529,38.661921,LOUISE A BENTON MIDDLE,PRINCE WILLIAM CO PBLC SCHS,_12,"7411 Hoadly Rd, Manassas, VA 20112",Principal: Mr. Kevin J Smith,(703) 791-0727,Fully Accredited,1,2,1,4,1,5,1,31,69,0,34,65,1,41,56,1,4,1,2225,7411 Hoadly Rd,MANASSAS,VA,USA,0,0,5.103e+11,5.103e+11,5103130,2543,7411 HOADLY RD,MANASSAS,20112,,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,,,,,1,,,,2,20,89,68,434,0,50,663,103,2,53,5,29,74,74,401,2,50,635,46,0,35,77.6,74.6,1,1.5,,1298,51.08,48.92,7,49,163,142,835,2,100,2,88,.54,3.78,12.56,10.94,64.33,.15,7.7,.15,6.78,1.29,1.93,0,31,69.8,4528356,64876,5798003,4594494,214012,39.95,,,,503,503,508,,,442,,,,,455,413,442,473,,,484.0286,432.9206,10.45,11.07,3.84,64.1,51.35,48.65,7.77,86363,84571,7721,7784,8.940171,.092041,96.78,2.225806,96.13402,7.16858,4.351567,16.7268,15.90492,-6.964747,90.38022,6.39978,1.486381,.7394253,97.32459,-1.190575,-6.964747,6.72269,-3.53022,5.499779,-.6634321,.3621037,.1176758,2.675407,-44.57285,-5.14991,8.292051
-77.4547467,38.7755422,YORKSHIRE ELEM,PRINCE WILLIAM CO PBLC SCHS,_12,"7610 Old Centreville Rd, Manassas, VA 20111",Principal: Ms. Marlene Coleman,(703) 361-3124,Fully Accredited,0,2,1,4,1,5,1,40,60,0,34,65,1,41,56,1,,,859,7610 Old Centreville Rd,MANASSAS,VA,USA,0,1,5.103e+11,5.103e+11,5103130,1328,7610 OLD CENTREVILLE RD,MANASSAS,20111,,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,1,,,,2,38,260,38,62,2,23,425,55,0,248,0,17,260,44,62,2,29,414,40,0,236,63.5,51,3,5,,839,50.66,49.34,2,55,520,82,124,4,52,0,484,.24,6.56,61.98,9.77,14.78,.48,6.2,0,57.69,4.72,7.87,1,29,54.1,2973144,54956,3829954,3166426,316825,45.67,417,462,435,,,,,426,,,386,434,420,,,,,,,435.1826,413.9519,69.96,9.89,6.67,15.02,50.66,49.34,3.82,86363,84571,7721,7784,8.940171,.092041,87.41,1.5,80.31496,6.732211,4.15104,13.2126,15.90492,-6.964747,90.38022,-2.970215,1.486381,.0136188,97.32459,-17.00963,-6.964747,6.72269,-3.53022,5.499779,-.6634321,.3621037,.1176758,2.675407,20.6868,-.0948517,118.4678
-77.5075809,38.786826,CA SINCLAIR ELEM,PRINCE WILLIAM CO PBLC SCHS,_12,"7801 Garner Dr, Manassas, VA 20109",Principal: Donna T. Fagerholm,(703) 361-4811,Fully Accredited,0,2,1,4,1,5,1,23,75,2,34,65,1,41,56,1,3,0,831,7801 Garner Dr,MANASSAS,VA,USA,0,0,5.103e+11,5.103e+11,5103130,1289,7801 GARNER DR,MANASSAS,20109,,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,1,,,,5,23,194,74,41,0,23,360,67,0,179,0,35,179,77,59,0,23,373,28,0,182,53,38,0,2,,733,49.11,50.89,5,58,373,151,100,0,46,0,361,.68,7.91,50.89,20.6,13.64,0,6.28,0,49.25,0,3.77,1,31,46,2619630,56948,3369287,2765241,316675,58.49,477,446,467,,,,,459,,,439,419,432,,,,,,,462.2799,430.1703,71.06,20.65,7.74,13.86,49.18,50.82,4.75,86363,84571,7721,7784,8.940171,.092041,96.23,3.26087,71.69811,6.597146,3.970292,13.83019,15.90492,-6.964747,90.38022,5.849785,1.486381,1.774488,97.32459,-25.62648,-6.964747,6.72269,-3.53022,5.499779,-.6634321,.3621037,.1176758,2.675407,-40.74228,-12.35886,178.482
-77.4797389,38.78396,LOCH LOMOND ELEM,PRINCE WILLIAM CO PBLC SCHS,_12,"7900 Augusta Rd, Manassas, VA 20111",Principal: Kimberly A Werle,(703) 368-4128,Fully Accredited,0,2,1,4,1,5,1,42,58,0,34,65,1,41,56,1,,,864,7900 Augusta Rd,MANASSAS,VA,USA,0,0,5.103e+11,5.103e+11,5103130,1305,7900 AUGUSTA RD,MANASSAS,20111,,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,1,,,,0,8,128,11,41,0,11,199,40,0,116,2,11,104,11,26,0,8,162,13,0,113,29.5,21,0,3,,361,55.12,44.88,2,19,232,22,67,0,19,0,229,.55,5.26,64.27,6.09,18.56,0,5.26,0,63.43,0,10.17,1,21,26,1407564,54137,1955001,1453255,148964,71.19,438,466,457,,,,,433,,,405,442,435,,,,,,,449.1368,428.2254,72.38,5.8,5.52,18.78,54.97,45.03,3.59,86363,84571,7721,7784,8.940171,.092041,89.83,1.380952,71.18644,5.888878,3.38439,12.23729,15.90492,-6.964747,90.38022,-.5502167,1.486381,-.1054288,97.32459,-26.13815,-6.964747,6.72269,-3.53022,5.499779,-.6634321,.3621037,.1176758,2.675407,3.83212,.7342851,182.0456
-77.5281089,38.781996,GEORGE P MULLEN ELEM,PRINCE WILLIAM CO PBLC SCHS,_12,"8000 Rodes Dr, Manassas, VA 20109",Principal: Ms. Rhonda Ellington,(703) 330-0427,Fully Accredited,0,2,1,4,1,5,1,33,67,0,34,65,1,41,56,1,1,0,796,8000 Rodes Dr,MANASSAS,VA,USA,0,0,5.103e+11,5.103e+11,5103130,2200,8000 RODES DR,MANASSAS,20109,,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,,,,1,,,,8,23,311,95,59,2,17,515,61,0,308,8,17,284,92,62,0,20,483,25,0,266,70.07,48.57,3,6,,998,51.6,48.4,16,40,595,187,121,2,37,0,574,1.6,4.01,59.62,18.74,12.12,.2,3.71,0,57.52,4.28,8.56,1,37,65,3565970,54861,4595688,3828808,245778,52.8,458,458,457,,,,,461,,,407,433,421,,,,,,,458.3243,420.6845,61.87,18.61,3.92,12.47,51.41,48.59,2.31,86363,84571,7721,7784,8.940171,.092041,87.16,2.030303,69.3164,6.905753,4.249495,14.2429,15.90492,-6.964747,90.38022,-3.220222,1.486381,.5439218,97.32459,-28.00819,-6.964747,6.72269,-3.53022,5.499779,-.6634321,.3621037,.1176758,2.675407,22.42804,-3.788278,195.07
-77.4989109,38.782023,WEST GATE ELEM,PRINCE WILLIAM CO PBLC SCHS,_12,"8031 Urbanna Rd, Manassas, VA 20109",Principal: Craig Gfeller,(703) 368-4404,Fully Accredited,0,2,1,4,1,5,1,33,65,0,34,65,1,41,56,1,2,0,822,8031 Urbanna Rd,MANASSAS,VA,USA,0,1,5.103e+11,5.103e+11,5103130,1325,8031 URBANNA RD,MANASSAS,20109,,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,1,,,,0,23,287,41,35,0,8,394,70,0,257,0,14,233,41,26,0,8,322,28,0,215,57.19,37.19,4,2,,716,55.03,44.97,0,37,520,82,61,0,16,0,472,0,5.17,72.63,11.45,8.52,0,2.23,0,65.92,6.99,3.5,1,35.12,47,2544862,54146,3439521,2750547,310090,61.41,441,428,424,,,,,415,,,398,401,399,,,,,,,427.2711,399.3333,79.42,11.68,5.01,8.48,55.22,44.78,6.12,86363,84571,7721,7784,8.940171,.092041,89.51,1.969697,65.02885,6.57368,4.046379,12.51967,15.90492,-6.964747,90.38022,-.8702164,1.486381,.4833158,97.32459,-32.29574,-6.964747,6.72269,-3.53022,5.499779,-.6634321,.3621037,.1176758,2.675407,6.060837,-3.366173,224.9317
-77.4662397,38.7574376,PARKSIDE MIDDLE,PRINCE WILLIAM CO PBLC SCHS,_12,"8602 Mathis Ave, Manassas, VA 20110",Principal: Ms. Mary Jane Boynton,(703) 361-3106,Fully Accredited,0,2,1,4,1,5,1,36,63,0,34,65,1,41,56,1,7,5,818,8602 Mathis Ave,MANASSAS,VA,USA,0,0,5.103e+11,5.103e+11,5103130,1315,8602 MATHIS AVE,MANASSAS,20110,,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,,,,1,,,,5,29,203,65,230,2,29,563,106,0,164,2,41,227,62,239,2,26,599,58,0,182,68.4,66.4,2.4,3,,1162,48.45,51.55,7,70,430,127,469,4,55,0,346,.6,6.02,37.01,10.93,40.36,.34,4.73,0,29.78,3.51,4.39,0,26,62.8,3847633,61268,4982539,3913191,331274,38.01,,,,473,469,476,,,434,,,,,426,410,419,480,,,460.3364,415.0307,38.81,10.93,5.93,40.34,48.73,51.27,9.75,86363,84571,7721,7784,8.940171,.092041,92.1,1.75,97.07603,7.057898,4.225373,16.9883,15.90492,-6.964747,90.38022,1.71978,1.486381,.2636188,97.32459,-.2485657,-6.964747,6.72269,-3.53022,5.499779,-.6634321,.3621037,.1176758,2.675407,-11.97783,-1.836039,1.731197
-77.4690759,38.768487,WEEMS ELEM,MANASSAS CITY PBLC SCHS,_12,"8750 Weems Rd, Manassas, VA 20110-4999",Principal: Mr. Dave Rupert,(571) 377-6500,Fully Accredited,4,2,1,6,2,5,1,43,55,0,36,61,2,41,56,1,13,0,1834,8750 Weems Rd,MANASSAS,VA,USA,0,0,5.102e+11,5.102e+11,5102360,979,8750 WEEMS RD,MANASSAS,20110,,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,,,,2,11,215,44,47,0,14,333,34,0,179,2,11,203,38,50,0,11,315,16,0,185,44.5,43.5,5,0,,648,51.39,48.61,4,22,418,82,97,0,25,0,364,.62,3.4,64.51,12.65,14.97,0,3.86,0,56.17,11.24,0,1,22,44.5,2322755,52197,3074937,2506962,89474,49.44,477,477,,,,,,,,,418,442,,,,,,,,,,62.96,12.65,3.7,14.97,51.23,48.77,1.54,7845,7805,1195,1201,15.23263,.1538757,88.76,1.27907,97.75281,6.473891,3.795489,14.5618,15.90492,-.672287,90.38022,-1.620216,1.486381,-.2073114,97.32459,.428215,-6.964747,6.72269,-3.53022,5.499779,-.6634321,.3621037,.1176758,2.675407,1.08925,.1393728,-.2878834
-77.4656789,38.726618,BENNETT ELEM,PRINCE WILLIAM CO PBLC SCHS,_12,"8800 Old Dominion Dr, Manassas, VA 20110",Principal: Mr. Matthew  Ritter,(703) 361-8261,Fully Accredited,11,2,1,4,1,5,1,41,59,0,34,65,1,41,56,1,4,0,2068,8800 Old Dominion Dr,MANASSAS,VA,USA,0,0,5.103e+11,5.103e+11,5103130,1402,8800 OLD DOMINION DR,MANASSAS,20110,,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,1,,,,5,32,83,38,230,2,29,419,52,2,71,0,29,95,41,221,0,29,415,16,0,65,47,37,4,0,,834,50.24,49.76,5,61,178,79,451,2,58,2,136,.6,7.31,21.34,9.47,54.08,.24,6.95,.24,16.31,8.51,0,0,25,42.7,2374469,55608,3158456,2498112,189444,53.19,484,500,482,,,,,461,,,446,471,446,,,,,,,481.6508,454.5575,15.47,9.59,7.07,54.2,50.84,49.16,4.08,86363,84571,7721,7784,8.940171,.092041,91.49,1.439024,78.7234,6.726233,3.850147,17.74468,15.90492,-6.964747,90.38022,1.109779,1.486381,-.0473567,97.32459,-18.60119,-6.964747,6.72269,-3.53022,5.499779,-.6634321,.3621037,.1176758,2.675407,-7.729333,.3298276,129.5526
-77.5058939,38.768397,STONEWALL JACKSON HIGH,PRINCE WILLIAM CO PBLC SCHS,_12,"8820 Rixlew Ln, Manassas, VA 20109",Principal: Mr. Richard Nichols,(703) 365-2900,Accredited with Warning,1,2,1,4,1,5,1,27,70,1,34,65,1,41,56,1,1,0,837,8820 Rixlew Ln,MANASSAS,VA,USA,0,0,5.103e+11,5.103e+11,5103130,1321,8820 RIXLEW LN,MANASSAS,20109,,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,,,,1,1,3,0,5,71,497,221,335,2,59,1190,175,0,275,5,74,488,197,293,0,83,1140,100,0,248,130.1,127.1,2,5,7,2330,51.07,48.93,10,145,985,418,628,2,142,0,523,.43,6.22,42.27,17.94,26.95,.09,6.09,0,22.45,1.54,3.84,0,65.6,116.6,7001792,60050,9575361,7001792,586771,50.42,,,,,,,471,,,464,,,,,,,395,379,404,467.4226,394.7385,41.11,18.23,6.01,26.3,51.71,48.29,10.65,86363,84571,7721,7784,8.940171,.092041,94.62,2.592592,97.69408,7.753623,4.868303,17.9093,15.90492,-6.964747,90.38022,4.239784,1.486381,1.106211,97.32459,.3694916,-6.964747,6.72269,-3.53022,5.499779,-.6634321,.3621037,.1176758,2.675407,-29.52903,-7.704483,-2.573416
