"to.RECIPIENT","to.DONOR","to.PART","to.AIDTYPE","to.DATATYPE","to.TIME_FORMAT","to.UNIT","to.POWERCODE","to.REFERENCEPERIOD","to.obsTime","to.obsValue"
"UNICEF","Poland","1 : Part I - Developing Countries","ODA: Total Net","Constant Prices","Annual","US Dollar","millions","2013","1999",0.1
"UNICEF","Poland","1 : Part I - Developing Countries","ODA: Total Net","Constant Prices","Annual","US Dollar","millions","2013","2000",0.1
"UNICEF","Poland","1 : Part I - Developing Countries","ODA: Total Net","Constant Prices","Annual","US Dollar","millions","2013","2001",0.11
"UNICEF","Poland","1 : Part I - Developing Countries","ODA: Total Net","Constant Prices","Annual","US Dollar","millions","2013","2002",0.05
"UNICEF","Poland","1 : Part I - Developing Countries","ODA: Total Net","Constant Prices","Annual","US Dollar","millions","2013","2003",0.05
"UNICEF","Poland","1 : Part I - Developing Countries","ODA: Total Net","Constant Prices","Annual","US Dollar","millions","2013","2004",0.03
"UNICEF","Poland","1 : Part I - Developing Countries","ODA: Total Net","Constant Prices","Annual","US Dollar","millions","2013","2005",0.19
"UNICEF","Poland","1 : Part I - Developing Countries","ODA: Total Net","Constant Prices","Annual","US Dollar","millions","2013","2006",0.12
"UNICEF","Poland","1 : Part I - Developing Countries","ODA: Total Net","Constant Prices","Annual","US Dollar","millions","2013","2008",0.17
"UNICEF","Poland","1 : Part I - Developing Countries","ODA: Total Net","Constant Prices","Annual","US Dollar","millions","2013","2009",0.21
"UNICEF","Poland","1 : Part I - Developing Countries","ODA: Total Net","Constant Prices","Annual","US Dollar","millions","2013","2011",0.23
"UNICEF","Poland","1 : Part I - Developing Countries","ODA: Total Net","Constant Prices","Annual","US Dollar","millions","2013","2012",0.1
"UNICEF","Thailand","1 : Part I - Developing Countries","ODA: Total Net","Constant Prices","Annual","US Dollar","millions","2013","2008",0.08
"UNICEF","Thailand","1 : Part I - Developing Countries","ODA: Total Net","Constant Prices","Annual","US Dollar","millions","2013","2009",0.01
"UNICEF","Thailand","1 : Part I - Developing Countries","ODA: Total Net","Constant Prices","Annual","US Dollar","millions","2013","2010",0.19
"UNICEF","Thailand","1 : Part I - Developing Countries","ODA: Total Net","Constant Prices","Annual","US Dollar","millions","2013","2011",0.18
"UNICEF","Thailand","1 : Part I - Developing Countries","ODA: Total Net","Constant Prices","Annual","US Dollar","millions","2013","2013",0.24
"UNICEF","Thailand","1 : Part I - Developing Countries","ODA: Total Net","Constant Prices","Annual","US Dollar","millions","2013","2014",0.23
"UNICEF","Romania","1 : Part I - Developing Countries","ODA: Total Net","Constant Prices","Annual","US Dollar","millions","2013","2008",0.06
"UNICEF","Norway","1 : Part I - Developing Countries","ODA: Total Net","Constant Prices","Annual","US Dollar","millions","2013","1990",94.89
"UNICEF","Norway","1 : Part I - Developing Countries","ODA: Total Net","Constant Prices","Annual","US Dollar","millions","2013","1991",107.46
"UNICEF","Norway","1 : Part I - Developing Countries","ODA: Total Net","Constant Prices","Annual","US Dollar","millions","2013","1992",108.65
"UNICEF","Norway","1 : Part I - Developing Countries","ODA: Total Net","Constant Prices","Annual","US Dollar","millions","2013","1993",94.74
"UNICEF","Norway","1 : Part I - Developing Countries","ODA: Total Net","Constant Prices","Annual","US Dollar","millions","2013","1994",98.75
"UNICEF","Norway","1 : Part I - Developing Countries","ODA: Total Net","Constant Prices","Annual","US Dollar","millions","2013","1995",92.16
"UNICEF","Norway","1 : Part I - Developing Countries","ODA: Total Net","Constant Prices","Annual","US Dollar","millions","2013","1996",91.35
"UNICEF","Norway","1 : Part I - Developing Countries","ODA: Total Net","Constant Prices","Annual","US Dollar","millions","2013","1997",94.45
"UNICEF","Norway","1 : Part I - Developing Countries","ODA: Total Net","Constant Prices","Annual","US Dollar","millions","2013","1998",101.87
"UNICEF","Norway","1 : Part I - Developing Countries","ODA: Total Net","Constant Prices","Annual","US Dollar","millions","2013","1999",92.21
"UNICEF","Norway","1 : Part I - Developing Countries","ODA: Total Net","Constant Prices","Annual","US Dollar","millions","2013","2000",79.67
"UNICEF","Norway","1 : Part I - Developing Countries","ODA: Total Net","Constant Prices","Annual","US Dollar","millions","2013","2001",86.69
"UNICEF","Norway","1 : Part I - Developing Countries","ODA: Total Net","Constant Prices","Annual","US Dollar","millions","2013","2002",91.19
"UNICEF","Norway","1 : Part I - Developing Countries","ODA: Total Net","Constant Prices","Annual","US Dollar","millions","2013","2003",133.35
"UNICEF","Norway","1 : Part I - Developing Countries","ODA: Total Net","Constant Prices","Annual","US Dollar","millions","2013","2004",233.15
"UNICEF","Norway","1 : Part I - Developing Countries","ODA: Total Net","Constant Prices","Annual","US Dollar","millions","2013","2005",176.23
"UNICEF","Norway","1 : Part I - Developing Countries","ODA: Total Net","Constant Prices","Annual","US Dollar","millions","2013","2006",185.77
"UNICEF","Norway","1 : Part I - Developing Countries","ODA: Total Net","Constant Prices","Annual","US Dollar","millions","2013","2007",74.92
"UNICEF","Norway","1 : Part I - Developing Countries","ODA: Total Net","Constant Prices","Annual","US Dollar","millions","2013","2008",77.18
"UNICEF","Norway","1 : Part I - Developing Countries","ODA: Total Net","Constant Prices","Annual","US Dollar","millions","2013","2009",91.74
"UNICEF","Norway","1 : Part I - Developing Countries","ODA: Total Net","Constant Prices","Annual","US Dollar","millions","2013","2010",86.36
"UNICEF","Norway","1 : Part I - Developing Countries","ODA: Total Net","Constant Prices","Annual","US Dollar","millions","2013","2011",80.92
"UNICEF","Norway","1 : Part I - Developing Countries","ODA: Total Net","Constant Prices","Annual","US Dollar","millions","2013","2012",78.72
"UNICEF","Norway","1 : Part I - Developing Countries","ODA: Total Net","Constant Prices","Annual","US Dollar","millions","2013","2013",76.56
"UNICEF","Australia","1 : Part I - Developing Countries","ODA: Total Net","Constant Prices","Annual","US Dollar","millions","2013","1990",18.98
"UNICEF","Australia","1 : Part I - Developing Countries","ODA: Total Net","Constant Prices","Annual","US Dollar","millions","2013","1991",26.1
"UNICEF","Australia","1 : Part I - Developing Countries","ODA: Total Net","Constant Prices","Annual","US Dollar","millions","2013","1992",13.23
"UNICEF","Australia","1 : Part I - Developing Countries","ODA: Total Net","Constant Prices","Annual","US Dollar","millions","2013","1993",8.18
"UNICEF","Australia","1 : Part I - Developing Countries","ODA: Total Net","Constant Prices","Annual","US Dollar","millions","2013","1994",9.05
"UNICEF","Australia","1 : Part I - Developing Countries","ODA: Total Net","Constant Prices","Annual","US Dollar","millions","2013","1995",7.6
"UNICEF","Australia","1 : Part I - Developing Countries","ODA: Total Net","Constant Prices","Annual","US Dollar","millions","2013","1996",7.7
"UNICEF","Australia","1 : Part I - Developing Countries","ODA: Total Net","Constant Prices","Annual","US Dollar","millions","2013","1997",6.92
"UNICEF","Australia","1 : Part I - Developing Countries","ODA: Total Net","Constant Prices","Annual","US Dollar","millions","2013","1998",7.02
"UNICEF","Australia","1 : Part I - Developing Countries","ODA: Total Net","Constant Prices","Annual","US Dollar","millions","2013","1999",7.12
"UNICEF","Australia","1 : Part I - Developing Countries","ODA: Total Net","Constant Prices","Annual","US Dollar","millions","2013","2000",6.97
"UNICEF","Australia","1 : Part I - Developing Countries","ODA: Total Net","Constant Prices","Annual","US Dollar","millions","2013","2001",6.92
"UNICEF","Australia","1 : Part I - Developing Countries","ODA: Total Net","Constant Prices","Annual","US Dollar","millions","2013","2002",7.47
"UNICEF","Australia","1 : Part I - Developing Countries","ODA: Total Net","Constant Prices","Annual","US Dollar","millions","2013","2003",6.79
"UNICEF","Australia","1 : Part I - Developing Countries","ODA: Total Net","Constant Prices","Annual","US Dollar","millions","2013","2004",7.2
"UNICEF","Australia","1 : Part I - Developing Countries","ODA: Total Net","Constant Prices","Annual","US Dollar","millions","2013","2005",16.89
"UNICEF","Australia","1 : Part I - Developing Countries","ODA: Total Net","Constant Prices","Annual","US Dollar","millions","2013","2007",18.56
"UNICEF","Australia","1 : Part I - Developing Countries","ODA: Total Net","Constant Prices","Annual","US Dollar","millions","2013","2009",21.01
"UNICEF","Australia","1 : Part I - Developing Countries","ODA: Total Net","Constant Prices","Annual","US Dollar","millions","2013","2010",25.78
"UNICEF","Australia","1 : Part I - Developing Countries","ODA: Total Net","Constant Prices","Annual","US Dollar","millions","2013","2011",33.19
"UNICEF","Australia","1 : Part I - Developing Countries","ODA: Total Net","Constant Prices","Annual","US Dollar","millions","2013","2012",33.26
"UNICEF","Estonia","1 : Part I - Developing Countries","ODA: Total Net","Constant Prices","Annual","US Dollar","millions","2013","1998",0.05
"UNICEF","Estonia","1 : Part I - Developing Countries","ODA: Total Net","Constant Prices","Annual","US Dollar","millions","2013","1999",0.05
"UNICEF","Estonia","1 : Part I - Developing Countries","ODA: Total Net","Constant Prices","Annual","US Dollar","millions","2013","2000",0.11
"UNICEF","Estonia","1 : Part I - Developing Countries","ODA: Total Net","Constant Prices","Annual","US Dollar","millions","2013","2002",0.1
"UNICEF","Estonia","1 : Part I - Developing Countries","ODA: Total Net","Constant Prices","Annual","US Dollar","millions","2013","2003",0.04
"UNICEF","Estonia","1 : Part I - Developing Countries","ODA: Total Net","Constant Prices","Annual","US Dollar","millions","2013","2004",0.08
"UNICEF","Estonia","1 : Part I - Developing Countries","ODA: Total Net","Constant Prices","Annual","US Dollar","millions","2013","2005",0.03
"UNICEF","Estonia","1 : Part I - Developing Countries","ODA: Total Net","Constant Prices","Annual","US Dollar","millions","2013","2006",0.06
"UNICEF","Estonia","1 : Part I - Developing Countries","ODA: Total Net","Constant Prices","Annual","US Dollar","millions","2013","2007",0.06
"UNICEF","Estonia","1 : Part I - Developing Countries","ODA: Total Net","Constant Prices","Annual","US Dollar","millions","2013","2010",0.06
"UNICEF","Estonia","1 : Part I - Developing Countries","ODA: Total Net","Constant Prices","Annual","US Dollar","millions","2013","2011",0.06
"UNICEF","Estonia","1 : Part I - Developing Countries","ODA: Total Net","Constant Prices","Annual","US Dollar","millions","2013","2012",0.09
"UNICEF","Estonia","1 : Part I - Developing Countries","ODA: Total Net","Constant Prices","Annual","US Dollar","millions","2013","2013",0.12
"UNICEF","New Zealand","1 : Part I - Developing Countries","ODA: Total Net","Constant Prices","Annual","US Dollar","millions","2013","1990",1.1
"UNICEF","New Zealand","1 : Part I - Developing Countries","ODA: Total Net","Constant Prices","Annual","US Dollar","millions","2013","1991",1.39
"UNICEF","New Zealand","1 : Part I - Developing Countries","ODA: Total Net","Constant Prices","Annual","US Dollar","millions","2013","1992",1.45
"UNICEF","New Zealand","1 : Part I - Developing Countries","ODA: Total Net","Constant Prices","Annual","US Dollar","millions","2013","1993",1.16
"UNICEF","New Zealand","1 : Part I - Developing Countries","ODA: Total Net","Constant Prices","Annual","US Dollar","millions","2013","1994",1.09
"UNICEF","New Zealand","1 : Part I - Developing Countries","ODA: Total Net","Constant Prices","Annual","US Dollar","millions","2013","1995",1.07
"UNICEF","New Zealand","1 : Part I - Developing Countries","ODA: Total Net","Constant Prices","Annual","US Dollar","millions","2013","1996",1.05
"UNICEF","New Zealand","1 : Part I - Developing Countries","ODA: Total Net","Constant Prices","Annual","US Dollar","millions","2013","1997",1.39
"UNICEF","New Zealand","1 : Part I - Developing Countries","ODA: Total Net","Constant Prices","Annual","US Dollar","millions","2013","1998",1.62
"UNICEF","New Zealand","1 : Part I - Developing Countries","ODA: Total Net","Constant Prices","Annual","US Dollar","millions","2013","1999",1.72
"UNICEF","New Zealand","1 : Part I - Developing Countries","ODA: Total Net","Constant Prices","Annual","US Dollar","millions","2013","2000",2.13
"UNICEF","New Zealand","1 : Part I - Developing Countries","ODA: Total Net","Constant Prices","Annual","US Dollar","millions","2013","2001",2.59
"UNICEF","New Zealand","1 : Part I - Developing Countries","ODA: Total Net","Constant Prices","Annual","US Dollar","millions","2013","2002",2.35
"UNICEF","New Zealand","1 : Part I - Developing Countries","ODA: Total Net","Constant Prices","Annual","US Dollar","millions","2013","2003",2.85
"UNICEF","New Zealand","1 : Part I - Developing Countries","ODA: Total Net","Constant Prices","Annual","US Dollar","millions","2013","2004",2.43
"UNICEF","New Zealand","1 : Part I - Developing Countries","ODA: Total Net","Constant Prices","Annual","US Dollar","millions","2013","2005",2.18
"UNICEF","New Zealand","1 : Part I - Developing Countries","ODA: Total Net","Constant Prices","Annual","US Dollar","millions","2013","2006",4.24
"UNICEF","New Zealand","1 : Part I - Developing Countries","ODA: Total Net","Constant Prices","Annual","US Dollar","millions","2013","2007",4.06
"UNICEF","New Zealand","1 : Part I - Developing Countries","ODA: Total Net","Constant Prices","Annual","US Dollar","millions","2013","2008",4.1
"UNICEF","New Zealand","1 : Part I - Developing Countries","ODA: Total Net","Constant Prices","Annual","US Dollar","millions","2013","2009",5.31
"UNICEF","New Zealand","1 : Part I - Developing Countries","ODA: Total Net","Constant Prices","Annual","US Dollar","millions","2013","2010",5.16
"UNICEF","New Zealand","1 : Part I - Developing Countries","ODA: Total Net","Constant Prices","Annual","US Dollar","millions","2013","2011",5.02
"UNICEF","New Zealand","1 : Part I - Developing Countries","ODA: Total Net","Constant Prices","Annual","US Dollar","millions","2013","2012",5.05
"UNICEF","New Zealand","1 : Part I - Developing Countries","ODA: Total Net","Constant Prices","Annual","US Dollar","millions","2013","2013",4.92
"UNICEF","Lithuania","1 : Part I - Developing Countries","ODA: Total Net","Constant Prices","Annual","US Dollar","millions","2013","2014",0.03
"UNICEF","Russia","1 : Part I - Developing Countries","ODA: Total Net","Constant Prices","Annual","US Dollar","millions","2013","2011",1.15
"UNICEF","Russia","1 : Part I - Developing Countries","ODA: Total Net","Constant Prices","Annual","US Dollar","millions","2013","2012",1.03
