Region,District,Sector/MDA/MMDA,Central GOG and CF: Comp of Emp,Central GOG and CF: Goods/Service,Central GOG and CF: Assets (Capital),Central GOG and CF: Total,IGF: Comp of Emp,IGF: Goods/Service,IGF: Assets (Capital),IGF: Total,Funds/Others: Comp of Emp,Funds/Others: Goods/Service,Funds/Others: Assets (Capital),Funds/Others: Total,Donor: Comp of Emp,Donor: Goods/Service,Donor: Assets (Capital),Donor: Total,Grand Total Less NREG / Statutory
Ashanti Region,Kumasi,Sports,0,0,0,0,0,"13,600",0,"13,600",0,0,0,0,0,0,0,0,"13,600"
Ashanti Region,Kumasi,Youth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Kumasi,Health,0,"225,800","80,500","306,300",0,"316,283","25,000","341,283",0,0,0,0,0,"10,000","3,376,345","3,386,345","4,033,928"
Ashanti Region,Kumasi,Office of District Medical Officer of Health,0,"67,000","40,000","107,000",0,0,"20,000","20,000",0,0,0,0,0,"10,000","3,201,345","3,211,345","3,338,345"
Ashanti Region,Kumasi,Environmental Health Unit,0,"158,800","40,500","199,300",0,"316,283","5,000","321,283",0,0,0,0,0,0,"175,000","175,000","695,583"
Ashanti Region,Kumasi,Hospital services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Kumasi,Waste Management,0,0,"650,927","650,927",0,"1,308,476","51,000","1,359,476",0,0,0,0,0,0,"6,621,237","6,621,237","8,631,640"
Ashanti Region,Kumasi,,0,0,"650,927","650,927",0,"1,308,476","51,000","1,359,476",0,0,0,0,0,0,"6,621,237","6,621,237","8,631,640"
Ashanti Region,Kumasi,Agriculture,"338,048","66,833","5,168,586","5,573,467",0,0,"68,586","68,586",0,0,0,0,0,0,"9,000,000","9,000,000","14,642,053"
Ashanti Region,Kumasi,,"338,048","66,833","5,168,586","5,573,467",0,0,"68,586","68,586",0,0,0,0,0,0,"9,000,000","9,000,000","14,642,053"
Ashanti Region,Kumasi,Physical Planning,"316,030","71,838","5,675","393,543",0,0,0,0,0,0,0,0,0,0,"1,600,000","1,600,000","1,993,543"
Ashanti Region,Kumasi,Office of Departmental Head,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Kumasi,Town and Country Planning,"316,030","71,838","5,675","393,543",0,0,0,0,0,0,0,0,0,0,"1,600,000","1,600,000","1,993,543"
Ashanti Region,Kumasi,Parks and Gardens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Kumasi,Social Welfare & Community Development,"823,734","97,785",0,"921,520",0,0,0,0,0,0,0,0,0,0,0,0,"921,520"
Ashanti Region,Kumasi,Office of Departmental Head,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Kumasi,Social Welfare,"823,734","86,711",0,"910,446",0,0,0,0,0,0,0,0,0,0,0,0,"910,446"
Ashanti Region,Kumasi,Community Development,0,"11,074",0,"11,074",0,0,0,0,0,0,0,0,0,0,0,0,"11,074"
Ashanti Region,Kumasi,Natural Resource Conservation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Kumasi,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Kumasi,Works,0,"27,880","200,000","227,880",0,"662,274","2,729,349","3,391,623",0,0,0,0,0,0,"8,446,678","8,446,678","12,066,181"
Ashanti Region,Kumasi,Office of Departmental Head,0,"20,000","200,000","220,000",0,"662,274","2,686,849","3,349,123",0,0,0,0,0,0,"7,066,000","7,066,000","10,635,123"
Ashanti Region,Kumasi,Public Works,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Kumasi,Water,0,0,0,0,0,0,"42,500","42,500",0,0,0,0,0,0,"1,380,678","1,380,678","1,423,178"
Ashanti Region,Kumasi,Feeder Roads,0,"7,880",0,"7,880",0,0,0,0,0,0,0,0,0,0,0,0,"7,880"
Ashanti Region,Kumasi,Rural Housing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Kumasi,"Trade, Industry and Tourism",0,0,0,0,0,"17,000",0,"17,000",0,0,0,0,0,"700,000",0,"700,000","717,000"
Ashanti Region,Kumasi,Office of Departmental Head,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Kumasi,Trade,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Kumasi,Cottage Industry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Kumasi,Tourism,0,0,0,0,0,"17,000",0,"17,000",0,0,0,0,0,"700,000",0,"700,000","717,000"
Ashanti Region,Kumasi,Budget and Rating,0,0,0,0,0,"124,764","220,584","345,348",0,0,0,0,0,0,0,0,"345,348"
Ashanti Region,Kumasi,,0,0,0,0,0,"124,764","220,584","345,348",0,0,0,0,0,0,0,0,"345,348"
Ashanti Region,Kumasi,Legal,0,0,0,0,0,"87,307",0,"87,307",0,0,0,0,0,0,0,0,"87,307"
Ashanti Region,Kumasi,,0,0,0,0,0,"87,307",0,"87,307",0,0,0,0,0,0,0,0,"87,307"
Ashanti Region,Kumasi,Transport,0,0,0,0,0,"174,520","569,514","744,034",0,0,0,0,0,"58,173","2,593,356","2,651,530","3,395,563"
Ashanti Region,Kumasi,,0,0,0,0,0,"174,520","569,514","744,034",0,0,0,0,0,"58,173","2,593,356","2,651,530","3,395,563"
Ashanti Region,Kumasi,Disaster Prevention,0,0,"10,000","10,000",0,0,0,0,0,0,0,0,0,0,0,0,"10,000"
Ashanti Region,Kumasi,,0,0,"10,000","10,000",0,0,0,0,0,0,0,0,0,0,0,0,"10,000"
Ashanti Region,Kumasi,Urban Roads,"538,636","27,263","219,831","785,729",0,0,"100,000","100,000",0,0,0,0,0,0,"862,710","862,710","1,748,439"
Ashanti Region,Kumasi,,"538,636","27,263","219,831","785,729",0,0,"100,000","100,000",0,0,0,0,0,0,"862,710","862,710","1,748,439"
Ashanti Region,Kumasi,Birth and Death,0,0,0,0,0,"1,000","2,000","3,000",0,0,0,0,0,0,0,0,"3,000"
Ashanti Region,Kumasi,,0,0,0,0,0,"1,000","2,000","3,000",0,0,0,0,0,0,0,0,"3,000"
Ashanti Region,Kwabre_East,Multi Sectoral,"1,753,657","565,962","2,458,964","4,778,583","130,538","917,514","128,700","1,176,752",0,0,0,"747,240",0,"379,942","566,920","946,862","7,649,436"
Ashanti Region,Kwabre_East,Kwabre East District - Mamponteng,"1,753,657","565,962","2,458,964","4,778,583","130,538","917,514","128,700","1,176,752",0,0,0,"747,240",0,"379,942","566,920","946,862","7,649,436"
Ashanti Region,Kwabre_East,Central Administration,"705,783","240,400","365,376","1,311,559","130,538","702,736","58,700","891,974",0,0,0,0,0,"42,720","10,000","52,720","2,256,253"
Ashanti Region,Kwabre_East,Administration (Assembly Office),"705,783","240,400","365,376","1,311,559","130,538","702,736","58,700","891,974",0,0,0,0,0,"42,720","10,000","52,720","2,256,253"
Ashanti Region,Kwabre_East,Sub-Metros Administration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Kwabre_East,Finance,"145,502",0,0,"145,502",0,0,0,0,0,0,0,0,0,0,0,0,"145,502"
Ashanti Region,Kwabre_East,,"145,502",0,0,"145,502",0,0,0,0,0,0,0,0,0,0,0,0,"145,502"
Ashanti Region,Kwabre_East,"Education, Youth and Sports",0,"50,000","689,241","739,241",0,"45,778",0,"45,778",0,0,0,"747,240",0,0,"175,000","175,000","1,707,259"
Ashanti Region,Kwabre_East,Office of Departmental Head,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Kwabre_East,Education,0,"50,000","689,241","739,241",0,"45,778",0,"45,778",0,0,0,"747,240",0,0,"175,000","175,000","1,707,259"
Ashanti Region,Kwabre_East,Sports,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Kwabre_East,Youth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Kwabre_East,Health,"165,879","35,000","882,562","1,083,441",0,"80,000","70,000","150,000",0,0,0,0,0,0,"272,611","272,611","1,506,052"
Ashanti Region,Kwabre_East,Office of District Medical Officer of Health,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Kwabre_East,Environmental Health Unit,"165,879","35,000","416,562","617,441",0,"70,000","70,000","140,000",0,0,0,0,0,0,"152,611","152,611","910,052"
Ashanti Region,Kwabre_East,Hospital services,0,0,"466,000","466,000",0,"10,000",0,"10,000",0,0,0,0,0,0,"120,000","120,000","596,000"
Ashanti Region,Kwabre_East,Waste Management,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Kwabre_East,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Kwabre_East,Agriculture,"384,930","22,181","19,500","426,611",0,0,0,0,0,0,0,0,0,"37,222",0,"37,222","463,833"
Ashanti Region,Kwabre_East,,"384,930","22,181","19,500","426,611",0,0,0,0,0,0,0,0,0,"37,222",0,"37,222","463,833"
Ashanti Region,Kwabre_East,Physical Planning,"68,153","102,985",162,"171,300",0,"20,000",0,"20,000",0,0,0,0,0,0,0,0,"191,300"
Ashanti Region,Kwabre_East,Office of Departmental Head,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Kwabre_East,Town and Country Planning,"68,153","102,985",162,"171,300",0,"20,000",0,"20,000",0,0,0,0,0,0,0,0,"191,300"
Ashanti Region,Kwabre_East,Parks and Gardens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Kwabre_East,Social Welfare & Community Development,"193,129","85,995",0,"279,124",0,0,0,0,0,0,0,0,0,0,0,0,"279,124"
Ashanti Region,Kwabre_East,Office of Departmental Head,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Kwabre_East,Social Welfare,"26,984","77,136",0,"104,120",0,0,0,0,0,0,0,0,0,0,0,0,"104,120"
Ashanti Region,Kwabre_East,Community Development,"166,145","8,859",0,"175,004",0,0,0,0,0,0,0,0,0,0,0,0,"175,004"
Ashanti Region,Kwabre_East,Natural Resource Conservation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Kwabre_East,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Kwabre_East,Works,"90,281",0,"437,123","527,404",0,"49,000",0,"49,000",0,0,0,0,0,"300,000","109,309","409,309","985,713"
Ashanti Region,Kwabre_East,Office of Departmental Head,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Kwabre_East,Public Works,"90,281",0,"31,000","121,281",0,0,0,0,0,0,0,0,0,0,0,0,"121,281"
Ashanti Region,Kwabre_East,Water,0,0,"75,875","75,875",0,0,0,0,0,0,0,0,0,"300,000","49,309","349,309","425,184"
Ashanti Region,Kwabre_East,Feeder Roads,0,0,"330,248","330,248",0,"49,000",0,"49,000",0,0,0,0,0,0,"60,000","60,000","439,248"
Ashanti Region,Kwabre_East,Rural Housing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Kwabre_East,"Trade, Industry and Tourism",0,"9,400","65,000","74,400",0,"10,000",0,"10,000",0,0,0,0,0,0,0,0,"84,400"
Ashanti Region,Kwabre_East,Office of Departmental Head,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Kwabre_East,Trade,0,"9,400","65,000","74,400",0,"10,000",0,"10,000",0,0,0,0,0,0,0,0,"84,400"
Ashanti Region,Kwabre_East,Cottage Industry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Kwabre_East,Tourism,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Kwabre_East,Budget and Rating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Kwabre_East,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Kwabre_East,Legal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Kwabre_East,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Kwabre_East,Transport,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Kwabre_East,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Kwabre_East,Disaster Prevention,0,"20,000",0,"20,000",0,"10,000",0,"10,000",0,0,0,0,0,0,0,0,"30,000"
Ashanti Region,Kwabre_East,,0,"20,000",0,"20,000",0,"10,000",0,"10,000",0,0,0,0,0,0,0,0,"30,000"
Ashanti Region,Kwabre_East,Urban Roads,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Kwabre_East,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Kwabre_East,Birth and Death,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Kwabre_East,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Mampong,Multi Sectoral,"2,422,693","2,927,636","1,060,119","6,410,448","66,663","345,030","42,500","454,193",0,0,0,"25,000",0,"123,990","536,740","660,730","7,550,371"
Ashanti Region,Mampong,Mampong Municipal - Mampong,"2,422,693","2,927,636","1,060,119","6,410,448","66,663","345,030","42,500","454,193",0,0,0,"25,000",0,"123,990","536,740","660,730","7,550,371"
Ashanti Region,Mampong,Central Administration,"685,904","582,752","667,165","1,935,821",0,"345,030","42,500","387,530",0,0,0,"25,000",0,"123,990","128,138","252,128","2,600,479"
Ashanti Region,Mampong,Administration (Assembly Office),"685,904","582,752","667,165","1,935,821",0,"345,030","42,500","387,530",0,0,0,"25,000",0,"123,990","128,138","252,128","2,600,479"
Ashanti Region,Mampong,Sub-Metros Administration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Mampong,Finance,0,0,0,0,"66,663",0,0,"66,663",0,0,0,0,0,0,0,0,"66,663"
Ashanti Region,Mampong,,0,0,0,0,"66,663",0,0,"66,663",0,0,0,0,0,0,0,0,"66,663"
Ashanti Region,Mampong,"Education, Youth and Sports",0,"1,597,207","158,983","1,756,190",0,0,0,0,0,0,0,0,0,0,"125,344","125,344","1,881,534"
Ashanti Region,Mampong,Office of Departmental Head,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Mampong,Education,0,"1,582,207","158,983","1,741,190",0,0,0,0,0,0,0,0,0,0,"125,344","125,344","1,866,534"
Ashanti Region,Mampong,Sports,0,"15,000",0,"15,000",0,0,0,0,0,0,0,0,0,0,0,0,"15,000"
Ashanti Region,Mampong,Youth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Mampong,Health,"302,400","627,280","171,213","1,100,892",0,0,0,0,0,0,0,0,0,0,"232,788","232,788","1,333,681"
Ashanti Region,Mampong,Office of District Medical Officer of Health,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Mampong,Environmental Health Unit,"302,400","627,280","171,213","1,100,892",0,0,0,0,0,0,0,0,0,0,"232,788","232,788","1,333,681"
Ashanti Region,Mampong,Hospital services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Mampong,Waste Management,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Mampong,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Mampong,Agriculture,"744,051","34,942","32,055","811,048",0,0,0,0,0,0,0,0,0,0,0,0,"811,048"
Ashanti Region,Mampong,,"744,051","34,942","32,055","811,048",0,0,0,0,0,0,0,0,0,0,0,0,"811,048"
Ashanti Region,Mampong,Physical Planning,"98,312","11,344",702,"110,358",0,0,0,0,0,0,0,0,0,0,0,0,"110,358"
Ashanti Region,Mampong,Office of Departmental Head,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Mampong,Town and Country Planning,"80,311","11,344",702,"92,356",0,0,0,0,0,0,0,0,0,0,0,0,"92,356"
Ashanti Region,Mampong,Parks and Gardens,"18,002",0,0,"18,002",0,0,0,0,0,0,0,0,0,0,0,0,"18,002"
Ashanti Region,Mampong,Social Welfare & Community Development,"365,286","73,876",0,"439,163",0,0,0,0,0,0,0,0,0,0,0,0,"439,163"
Ashanti Region,Mampong,Office of Departmental Head,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Mampong,Social Welfare,"260,637","73,876",0,"334,513",0,0,0,0,0,0,0,0,0,0,0,0,"334,513"
Ashanti Region,Mampong,Community Development,"104,649",0,0,"104,649",0,0,0,0,0,0,0,0,0,0,0,0,"104,649"
Ashanti Region,Mampong,Natural Resource Conservation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Mampong,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Mampong,Works,"226,740",236,"30,000","256,976",0,0,0,0,0,0,0,0,0,0,"50,470","50,470","307,446"
Ashanti Region,Mampong,Office of Departmental Head,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Mampong,Public Works,"191,932",0,0,"191,932",0,0,0,0,0,0,0,0,0,0,0,0,"191,932"
Ashanti Region,Mampong,Water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Mampong,Feeder Roads,"34,809",236,"30,000","65,044",0,0,0,0,0,0,0,0,0,0,"50,470","50,470","115,514"
Ashanti Region,Mampong,Rural Housing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Mampong,"Trade, Industry and Tourism",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Mampong,Office of Departmental Head,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Mampong,Trade,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Mampong,Cottage Industry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Mampong,Tourism,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Mampong,Budget and Rating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Mampong,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Mampong,Legal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Mampong,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Mampong,Transport,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Mampong,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Mampong,Disaster Prevention,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Mampong,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Mampong,Urban Roads,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Mampong,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Mampong,Birth and Death,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Mampong,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Obuasi,Multi Sectoral,"2,261,581","1,571,291","2,340,714","6,173,586","680,249","1,969,079","616,251","3,265,579",0,0,0,"300,000",0,"212,462","1,554,020","1,766,482","11,505,646"
Ashanti Region,Obuasi,Obuasi Municipal - Obuasi,"2,261,581","1,571,291","2,340,714","6,173,586","680,249","1,969,079","616,251","3,265,579",0,0,0,"300,000",0,"212,462","1,554,020","1,766,482","11,505,646"
Ashanti Region,Obuasi,Central Administration,"1,123,652","408,676","1,140,000","2,672,328","680,249","1,558,099","586,251","2,824,599",0,0,0,0,0,"125,170","41,601","166,771","5,663,697"
Ashanti Region,Obuasi,Administration (Assembly Office),"1,123,652","408,676","1,140,000","2,672,328","680,249","1,558,099","586,251","2,824,599",0,0,0,0,0,"125,170","41,601","166,771","5,663,697"
Ashanti Region,Obuasi,Sub-Metros Administration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Obuasi,Finance,0,0,0,0,0,"12,000",0,"12,000",0,0,0,0,0,0,0,0,"12,000"
Ashanti Region,Obuasi,,0,0,0,0,0,"12,000",0,"12,000",0,0,0,0,0,0,0,0,"12,000"
Ashanti Region,Obuasi,"Education, Youth and Sports",0,"378,947","650,000","1,028,947",0,"60,000",0,"60,000",0,0,0,0,0,0,"1,194,419","1,194,419","2,283,366"
Ashanti Region,Obuasi,Office of Departmental Head,0,0,"210,000","210,000",0,0,0,0,0,0,0,0,0,0,0,0,"210,000"
Ashanti Region,Obuasi,Education,0,"378,947","440,000","818,947",0,"60,000",0,"60,000",0,0,0,0,0,0,"1,194,419","1,194,419","2,073,366"
Ashanti Region,Obuasi,Sports,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Obuasi,Youth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Obuasi,Health,"170,818","636,772","70,000","877,590",0,"114,800",0,"114,800",0,0,0,"100,000",0,"3,000","245,000","248,000","1,340,390"
Ashanti Region,Obuasi,Office of District Medical Officer of Health,0,"23,772","70,000","93,772",0,"17,200",0,"17,200",0,0,0,"100,000",0,"3,000","245,000","248,000","458,972"
Ashanti Region,Obuasi,Environmental Health Unit,"170,818","613,000",0,"783,818",0,"97,600",0,"97,600",0,0,0,0,0,0,0,0,"881,418"
Ashanti Region,Obuasi,Hospital services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Obuasi,Waste Management,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Obuasi,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Obuasi,Agriculture,"315,343","28,306",0,"343,649",0,"11,120",0,"11,120",0,0,0,"200,000",0,"24,292",0,"24,292","579,061"
Ashanti Region,Obuasi,,"315,343","28,306",0,"343,649",0,"11,120",0,"11,120",0,0,0,"200,000",0,"24,292",0,"24,292","579,061"
Ashanti Region,Obuasi,Physical Planning,"73,210","11,344","180,702","265,256",0,"62,800",0,"62,800",0,0,0,0,0,"55,000",0,"55,000","383,056"
Ashanti Region,Obuasi,Office of Departmental Head,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Obuasi,Town and Country Planning,"73,210","11,344","180,702","265,256",0,"62,800",0,"62,800",0,0,0,0,0,"55,000",0,"55,000","383,056"
Ashanti Region,Obuasi,Parks and Gardens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Obuasi,Social Welfare & Community Development,"196,927","18,279",0,"215,206",0,"5,360",0,"5,360",0,0,0,0,0,"5,000",0,"5,000","225,566"
Ashanti Region,Obuasi,Office of Departmental Head,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Obuasi,Social Welfare,"88,883","8,177",0,"97,060",0,"1,000",0,"1,000",0,0,0,0,0,"5,000",0,"5,000","103,060"
Ashanti Region,Obuasi,Community Development,"108,044","10,102",0,"118,146",0,"4,360",0,"4,360",0,0,0,0,0,0,0,0,"122,506"
Ashanti Region,Obuasi,Natural Resource Conservation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Obuasi,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Obuasi,Works,"273,749","48,520","131,377","453,646",0,"45,600","30,000","75,600",0,0,0,0,0,0,"73,000","73,000","602,246"
Ashanti Region,Obuasi,Office of Departmental Head,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Obuasi,Public Works,"259,944","20,000",0,"279,944",0,"1,000",0,"1,000",0,0,0,0,0,0,0,0,"280,944"
Ashanti Region,Obuasi,Water,0,0,0,0,0,"10,600",0,"10,600",0,0,0,0,0,0,"73,000","73,000","83,600"
Ashanti Region,Obuasi,Feeder Roads,"13,805","28,520","131,377","173,702",0,"34,000","30,000","64,000",0,0,0,0,0,0,0,0,"237,702"
Ashanti Region,Obuasi,Rural Housing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Obuasi,"Trade, Industry and Tourism","22,155",0,0,"22,155",0,"42,300",0,"42,300",0,0,0,0,0,0,0,0,"64,455"
Ashanti Region,Obuasi,Office of Departmental Head,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Obuasi,Trade,"22,155",0,0,"22,155",0,0,0,0,0,0,0,0,0,0,0,0,"22,155"
Ashanti Region,Obuasi,Cottage Industry,0,0,0,0,0,"42,300",0,"42,300",0,0,0,0,0,0,0,0,"42,300"
Ashanti Region,Obuasi,Tourism,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Obuasi,Budget and Rating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Obuasi,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Obuasi,Legal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Obuasi,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Obuasi,Transport,0,0,0,0,0,"12,000",0,"12,000",0,0,0,0,0,0,0,0,"12,000"
Ashanti Region,Obuasi,,0,0,0,0,0,"12,000",0,"12,000",0,0,0,0,0,0,0,0,"12,000"
Ashanti Region,Obuasi,Disaster Prevention,0,"20,000",0,"20,000",0,"5,000",0,"5,000",0,0,0,0,0,0,0,0,"25,000"
Ashanti Region,Obuasi,,0,"20,000",0,"20,000",0,"5,000",0,"5,000",0,0,0,0,0,0,0,0,"25,000"
Ashanti Region,Obuasi,Urban Roads,"85,727","20,447","168,635","274,808",0,"40,000",0,"40,000",0,0,0,0,0,0,0,0,"314,808"
Ashanti Region,Obuasi,,"85,727","20,447","168,635","274,808",0,"40,000",0,"40,000",0,0,0,0,0,0,0,0,"314,808"
Ashanti Region,Obuasi,Birth and Death,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Obuasi,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Offinso,Multi Sectoral,"1,846,784","2,823,531","990,970","5,661,285","32,680","290,170","8,200","331,050",0,0,0,0,0,"187,979","1,364,093","1,552,072","7,544,407"
Ashanti Region,Offinso,Offinso Municipal - Ofinso,"1,846,784","2,823,531","990,970","5,661,285","32,680","290,170","8,200","331,050",0,0,0,0,0,"187,979","1,364,093","1,552,072","7,544,407"
Ashanti Region,Offinso,Central Administration,"730,246","822,333","237,789","1,790,368","32,680","290,170","8,200","331,050",0,0,0,0,0,"122,720",0,"122,720","2,244,138"
Ashanti Region,Offinso,Administration (Assembly Office),"730,246","822,333","237,789","1,790,368","32,680","290,170","8,200","331,050",0,0,0,0,0,"122,720",0,"122,720","2,244,138"
Ashanti Region,Offinso,Sub-Metros Administration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Offinso,Finance,0,"1,000",0,"1,000",0,0,0,0,0,0,0,0,0,0,0,0,"1,000"
