district_teach_salary,school_teach_salary,district_pt_tch_absent_10_days,school_pt_tch_absent_10_days,district_pt_tch_2ndyear,school_pt_tch_2ndyear,district_pt_tch_1styear,school_pt_tch_1styear,district_pt_tch_state_license,school_pt_tch_state_license,district_tch_FTE,school_tch_FTE,district_counsel_FTE,school_counsel_FTE,district_ratio,school_ratio,non_personnel_expenditures,non_personnel_expenditures_perpupil,instructional_staff_salaries,instructional_staff_salaries_perpupil,SCH_NAME,School_ID,SCHID,Survey_Year_Key,SurveyYear,LEA_ID,LEA_NAME,LEAID,SCH_ADDRESS,SCH_CITY,SCH_STATE,SCH_ZIP,Male_Enrollment,Female_Enrollment,Total_Enrollment,M_Percent,F_Percent,AME_Percent,ASI_Percent,HIS_Percent,BLA_Percent,WHI_Percent,HI_PAC_Percent,MORE_Percent,DIS_Percent,LEP_Percent,LEPEnrolled_Percent,_504_Percent,FocusOnDisabilities,STUDENTS_TO_TEACHERS,OffersDicipline,OffersMagnetProgram,IsCharterSchool,IsAlternativeSchool,OffersAP,TeacherCount,OffersAbilityGrouping,OffersPreK,OffersKindergarten,OffersGTE,OffersSingleSex,OffersAthletics,Title1_Status,TOT_LEA_SCHOOLS,SP_ED_EVAL,GradesOffered,LEA_TOT_Enrollment_Schools,MEMBERSHIP_LEA,KinderLen,PrekinderLen,PreKinderAge,non_IDEA_504,FRPL,JuvenileJustice,RACE_5_7,Long_NCES_ID,Combokey,Incomplete,Am Ind/AK Nat Enrollment,Am Ind/AK Nat In-School Susp,Am Ind/AK Nat Out-School Susp,Am Ind/AK Nat Expulsions,Asian Enrollment,Asian In-School Susp,Asian Out-School Susp,Asian Expulsions,Black Enrollment,Black In-School Susp,Black Out-School Susp,Black Expulsions,Hispanic Enrollment,Hispanic In-School Susp,Hispanic Out-School Susp,Hispanic Expulsions,Nat HI/Pac Isl Enrollment,Nat HI/Pac Isl In-School Susp,Nat HI/Pac Isl Out-School Susp,Nat HI/Pac Isl Expulsions,Two or More Enrollment,Two or More In-School Susp,Two or More Out-School Susp,Two or More Expulsions,White Enrollment,White In-School Susp,White Out-School Susp,White Expulsions,Total Enrollment,Total In-School Susp,Total Out-School Susp,Total Expulsions,Referrals to Law Enforcement,Students with School Related Arrests,Expulsions Under Zero-tolerance
58224,63416,21,15,5.51,5.78,6.38,8.09,99.25,100,14445.8,86.5,244.5,0,11,11,236875,233,4147643,4086,WHITMAN MIDDLE,275755,00475,6,2011,32506,FAIRFAX CO PBLC SCHS,5101260,2500 PARKERS LN,ALEXANDRIA,VA,22306,52.23,47.77,1009,52.23,47.77,0.7,5.2,39,28.6,21.5,0.4,4.6,16.0,23.9,24,1.6,0,10.30,0,0,0,0,0,86.5,0,0,0,1,false,false,false,205,0,"7,8",177820,177641,Full Day,Full Day,"0-2, 3, 4",0,55.76,false,7,510126000475,,,7,0,2,0,52,0,2,0,289,0,23,2,394,2,15,4,4,0,0,0,46,0,2,0,217,0,0,0,1009,2,44,6,28,0,6
58224,63995,21,24,5.51,5.39,6.38,13.48,99.25,100,14445.8,37.1,244.5,0,11,14,70038,124,2165796,3826,FRANCONIA ELEM,275756,00476,6,2011,32506,FAIRFAX CO PBLC SCHS,5101260,6301 BEULAH ST,ALEXANDRIA,VA,22310,49.03,50.97,565,49.03,50.97,0.4,17.2,20.9,20.4,34.7,0,6.5,8.3,32.6,33.6,0.7,0,12.83,0,0,0,0,0,37.1,0,0,1,1,false,false,false,205,0,"K,1,2,3,4,5,6",177820,177641,Full Day,Full Day,"0-2, 3, 4",0,25.97,false,7,510126000476,,,2,0,0,0,97,0,0,0,115,4,2,0,118,0,0,0,0,0,0,0,37,0,0,0,196,0,0,0,565,4,2,0,4,0,2
58224,58121,21,23,5.51,3.23,6.38,6.45,99.25,100,14445.8,31,244.5,0,11,14,52341,135,1444079,3712,SHERMAN ELEM,275757,00477,6,2011,32506,FAIRFAX CO PBLC SCHS,5101260,6633 BRAWNER ST,MCLEAN,VA,22101,52.94,47.06,391,52.94,47.06,0,17.9,7.2,1.8,67,0.5,5.6,17.4,15.6,15.4,1.8,0,11.44,0,0,0,0,0,31,0,1,1,1,false,false,false,205,0,"Preschool,K,1,2,3,4,5,6",177820,177641,Full Day,Full Day,"0-2, 3, 4",0,2.06,false,7,510126000477,,,0,0,0,0,70,0,0,0,7,0,0,0,28,0,0,0,2,0,0,0,22,0,0,0,262,0,0,0,391,0,0,0,0,0,0
58224,58171,21,32,5.51,5.71,6.38,17.14,99.25,100,14445.8,52.5,244.5,0,11,14,115708,162,2493550,3497,FREEDOM HILL ELEM,275758,00478,6,2011,32506,FAIRFAX CO PBLC SCHS,5101260,1945 LORD FAIRFAX RD,VIENNA,VA,22182,54.81,45.19,717,54.81,45.19,0.6,25.7,26.5,3.9,39.9,0,3.5,13.7,34.5,34.2,1.4,0,11.05,0,0,0,0,0,52.5,0,1,1,1,false,false,false,205,0,"Preschool,K,1,2,3,4,5,6",177820,177641,Full Day,Full Day,"0-2, 3, 4",0,23.98,false,7,510126000478,,,4,0,0,0,184,0,0,0,28,0,0,0,190,0,0,0,0,0,0,0,25,0,0,0,286,0,0,0,717,0,0,0,0,0,0
58224,60493,21,9,5.51,4.6,6.38,6.9,99.25,98.85,14445.8,87,244.5,0,11,11,164708,161,3624028,3543,FROST MIDDLE,275759,00479,6,2011,32506,FAIRFAX CO PBLC SCHS,5101260,4101 PICKETT RD,FAIRFAX,VA,22032,51.12,48.88,1023,51.12,48.88,0.2,22.1,9.5,3.3,60.5,0.2,4.2,13.4,6.5,6.9,3.9,0,10.66,0,0,0,0,0,87,0,0,0,1,false,false,false,205,0,"7,8",177820,177641,Full Day,Full Day,"0-2, 3, 4",0,8.31,false,7,510126000479,,,2,0,0,0,226,8,2,0,34,0,0,0,97,8,0,0,2,0,0,0,43,4,0,0,619,11,0,0,1023,31,2,0,8,0,8
58224,49654,21,16,5.51,6.02,6.38,2.01,99.25,100,14445.8,49.8,244.5,0,11,8,71552,197,1623200,4472,GARFIELD ELEM,275760,00480,6,2011,32506,FAIRFAX CO PBLC SCHS,5101260,7101 OLD KEENE MILL RD,SPRINGFIELD,VA,22150,47.54,52.46,366,47.54,52.46,1.1,39.6,24.9,14.2,16.7,0,3.5,11.2,48.6,50.4,0.0,0,6.75,0,0,0,0,0,49.8,0,0,1,1,false,false,true,205,0,"K,1,2,3,4,5,6",177820,177641,Full Day,Full Day,"0-2, 3, 4",0,50.96,false,7,510126000480,,,4,0,0,0,145,0,0,0,52,0,0,0,91,4,0,0,0,0,0,0,13,0,0,0,61,0,0,0,366,4,0,0,0,0,0
58224,64687,21,24,5.51,6.14,6.38,12.28,99.25,99.12,14445.8,114,244.5,0,11,11,213590,153,5892809,4230,GLASGOW MIDDLE,275761,00481,6,2011,32506,FAIRFAX CO PBLC SCHS,5101260,4101 FAIRFAX PKWY,ALEXANDRIA,VA,22312,51.9,48.1,1393,51.9,48.1,0.1,15.4,42.1,12.1,27.6,0,2.7,16.7,38.4,38.5,1.8,0,10.40,0,0,0,0,0,114,0,0,0,1,false,false,false,205,0,"6,7,8",177820,177641,Full Day,Full Day,"0-2, 3, 4",0,57.65,false,7,510126000481,,,2,2,0,0,214,12,4,0,169,14,4,0,586,41,17,11,0,0,0,0,37,2,2,0,385,15,13,2,1393,86,40,13,19,0,13
58224,54641,21,14,5.51,13.51,6.38,6.31,99.25,100,14445.8,111,244.5,0,11,8,88773,92,4252764,4398,GLEN FOREST ELEM,275762,00482,6,2011,32506,FAIRFAX CO PBLC SCHS,5101260,5829 GLEN FOREST DR,FALLS CHURCH,VA,22041,52.84,47.16,967,52.84,47.16,0.2,12.8,40.7,17.8,27.1,0,1.3,11.4,65.3,65.9,0.2,0,7.30,0,0,0,0,0,111,0,1,1,1,false,false,true,205,0,"Preschool,K,1,2,3,4,5",177820,177641,Full Day,Full Day,"0-2, 3, 4",0,70.63,false,7,510126000482,,,2,0,0,0,124,0,0,0,172,2,0,0,394,2,4,0,0,0,0,0,13,2,0,0,262,0,0,0,967,6,4,0,4,0,2
58224,47594,21,6,5.51,18.66,6.38,3.73,99.25,100,14445.8,53.6,244.5,0,11,8,59179,137,1965242,4560,GRAHAM ROAD ELEM,275763,00483,6,2011,32506,FAIRFAX CO PBLC SCHS,5101260,3036 GRAHAM RD,FALLS CHURCH,VA,22042,47.56,52.44,431,47.56,52.44,0,12.8,63.6,13.5,9.3,0.5,0.5,12.3,58.7,58,0.5,0,6.57,0,0,0,0,0,53.6,0,1,1,1,false,false,true,205,0,"Preschool,K,1,2,3,4,5,6",177820,177641,Full Day,Full Day,"0-2, 3, 4",0,79.12,false,7,510126000483,,,0,0,0,0,55,0,0,0,58,0,0,0,274,0,0,0,2,0,0,0,2,0,0,0,40,0,0,0,431,0,0,0,2,0,0
58224,64538,21,24,5.51,0,6.38,4.37,99.25,97.82,14445.8,45.8,244.5,0,11,14,78265,136,2425246,4218,GREAT FALLS ELEM,275764,00484,6,2011,32506,FAIRFAX CO PBLC SCHS,5101260,701 WALKER RD,GREAT FALLS,VA,22066,48.88,51.12,579,48.88,51.12,0.4,9.5,5.9,1.2,75.3,0.4,7.4,14.8,5.9,5.9,3.3,0,12.29,0,0,0,0,0,45.8,0,1,1,1,false,false,false,205,0,"Preschool,K,1,2,3,4,5,6",177820,177641,Full Day,Full Day,"0-2, 3, 4",0,2.26,false,7,510126000484,,,2,0,0,0,55,0,0,0,7,0,0,0,34,0,0,0,2,0,0,0,43,0,0,0,436,0,2,0,579,0,2,0,0,0,0
58224,58763,21,30,5.51,11.02,6.38,3.15,99.25,100,14445.8,63.5,244.5,0,11,14,94845,116,2925253,3585,GREENBRIAR EAST ELEM,275765,00486,6,2011,32506,FAIRFAX CO PBLC SCHS,5101260,13006 POINT PLEASANT DR,FAIRFAX,VA,22033,50.67,49.33,815,50.67,49.33,0.3,31,14.8,10.4,36.9,0.5,6,13.9,26.3,26.4,0.9,0,11.26,0,0,0,0,0,63.5,0,1,1,1,false,false,false,205,0,"Preschool,K,1,2,3,4,5,6",177820,177641,Full Day,Full Day,"0-2, 3, 4",0,18.63,false,7,510126000486,,,2,0,0,0,253,0,0,0,85,0,0,0,121,0,0,0,4,0,0,0,49,0,0,0,301,0,0,0,815,0,0,0,0,0,0
58224,60199,21,31,5.51,1.71,6.38,5.13,99.25,98.29,14445.8,58.5,244.5,0,11,17,159563,171,3137273,3363,GREENBRIAR WEST ELEM,275766,00487,6,2011,32506,FAIRFAX CO PBLC SCHS,5101260,13300 POPLAR TREE RD,FAIRFAX,VA,22033,51.78,48.22,929,51.78,48.22,0,53.4,10.1,3.7,28.9,0,4,6.3,14,14.2,1.4,0,15.17,0,0,0,0,0,58.5,0,0,1,1,false,false,false,205,0,"K,1,2,3,4,5,6",177820,177641,Full Day,Full Day,"0-2, 3, 4",0,11.04,false,7,510126000487,,,0,0,0,0,496,0,0,0,34,0,0,0,94,0,0,0,0,0,0,0,37,0,0,0,268,0,2,0,929,0,2,0,0,0,0
58224,51045,21,9,5.51,8.2,6.38,3.51,99.25,98.83,14445.8,85.4,244.5,0,11,8,93623,131,3120149,4358,GROVETON ELEM,275767,00488,6,2011,32506,FAIRFAX CO PBLC SCHS,5101260,6900 HARRISON LN,ALEXANDRIA,VA,22306,47.77,52.23,716,47.77,52.23,0.6,11,44.5,27.8,13.6,0.3,2.2,12.4,54.2,54.8,2.2,0,7.58,0,0,0,0,0,85.4,0,1,1,1,false,false,true,205,0,"Preschool,K,1,2,3,4,5,6",177820,177641,Full Day,Full Day,"0-2, 3, 4",0,66.48,false,7,510126000488,,,4,0,0,0,79,0,0,0,199,0,9,0,319,0,2,0,2,0,0,0,16,0,0,0,97,0,0,0,716,0,11,0,0,0,0
58224,68343,21,32,5.51,9.62,6.38,7.05,99.25,98.72,14445.8,156,244.5,9,11,14,452752,199,8626188,3795,WEST POTOMAC HIGH,275768,00489,6,2011,32506,FAIRFAX CO PBLC SCHS,5101260,6500 QUANDER RD,ALEXANDRIA,VA,22307,49.08,50.92,2272,49.08,50.92,0.3,7.6,26.2,21.3,41,0.2,3.5,13.6,14.6,14.7,2.0,0,12.70,0,0,0,0,1,156,0,0,0,0,false,true,false,205,0,"9,10,11,12",177820,177641,Full Day,Full Day,"0-2, 3, 4",0,35.9,false,7,510126000489,,,7,0,0,0,172,2,2,0,484,6,16,7,595,2,10,15,4,0,0,0,79,0,2,0,931,4,9,4,2272,14,39,26,68,0,20
58224,65153,21,36,5.51,4.81,6.38,0,99.25,97.6,14445.8,41.6,244.5,0,11,14,90542,166,2511411,4591,GUNSTON ELEM,275769,00490,6,2011,32506,FAIRFAX CO PBLC SCHS,5101260,10100 GUNSTON RD,LORTON,VA,22079,54.3,45.7,547,54.3,45.7,0,17.7,19.4,23.2,34.2,0.4,5.1,13.5,34.7,35.5,1.3,0,12.84,0,0,0,0,0,41.6,0,0,1,1,false,false,false,205,0,"K,1,2,3,4,5,6",177820,177641,Full Day,Full Day,"0-2, 3, 4",0,33.64,false,7,510126000490,,,0,0,0,0,97,0,0,0,127,0,4,0,106,2,0,0,2,0,0,0,28,0,0,0,187,2,0,0,547,4,4,0,2,0,2
58224,54296,21,18,5.51,7.89,6.38,7.89,99.25,98.03,14445.8,50.7,244.5,0,11,17,124276,148,2505041,2979,HAYCOCK ELEM,275770,00491,6,2011,32506,FAIRFAX CO PBLC SCHS,5101260,6616 HAYCOCK RD,FALLS CHURCH,VA,22043,50.42,49.58,841,50.42,49.58,0.2,24.4,5.1,0.8,61.1,0,8.3,8.8,7.3,7.3,3.0,0,14.58,0,0,0,0,0,50.7,0,0,1,1,false,false,false,205,0,"K,1,2,3,4,5,6",177820,177641,Full Day,Full Day,"0-2, 3, 4",0,2.97,false,7,510126000491,,,2,0,0,0,205,0,0,0,7,0,0,0,43,0,0,0,0,0,0,0,70,0,0,0,514,0,0,0,841,0,0,0,0,0,0
58224,58733,21,4,5.51,2.13,6.38,2.13,99.25,100,14445.8,46.9,244.5,0,11,14,115645,175,2431508,3673,HAYFIELD ELEM,275771,00492,6,2011,32506,FAIRFAX CO PBLC SCHS,5101260,7633 TELEGRAPH RD,ALEXANDRIA,VA,22315,53.6,46.4,666,53.6,46.4,0,10.5,13.2,17.3,50.6,0.6,7.8,8.4,13.2,13,1.1,0,13.68,0,0,0,0,0,46.9,0,0,1,1,false,false,false,205,0,"K,1,2,3,4,5,6",177820,177641,Full Day,Full Day,"0-2, 3, 4",0,12.84,false,7,510126000492,,,0,0,0,0,70,0,0,0,115,0,0,0,88,0,0,0,4,0,0,0,52,0,0,0,337,0,0,0,666,0,0,0,0,0,0
58224,64645,21,22,5.51,5.77,6.38,2.4,99.25,99.52,14445.8,208.13,244.5,11,11,14,516574,175,10625051,3609,HAYFIELD SECONDARY,275772,00493,6,2011,32506,FAIRFAX CO PBLC SCHS,5101260,7630 TELEGRAPH RD,ALEXANDRIA,VA,22315,52.3,47.7,2941,52.3,47.7,0.3,14.2,19,27.5,34,0.3,4.6,11.7,14.4,14.5,1.8,0,13.14,0,0,0,0,1,208.13,0,0,0,1,false,true,false,205,0,"7,8,9,10,11,12",177820,177641,Full Day,Full Day,"0-2, 3, 4",0,26.83,false,7,510126000493,,,10,0,0,0,418,0,0,4,808,2,36,21,559,0,9,5,10,0,0,0,136,2,2,0,1000,4,8,4,2941,8,55,34,53,0,23
58224,66879,21,33,5.51,9.77,6.38,4.89,99.25,100,14445.8,61.4,244.5,0,11,14,110974,135,3662607,4461,HERNDON ELEM,275773,00494,6,2011,32506,FAIRFAX CO PBLC SCHS,5101260,630 DRANESVILLE RD,HERNDON,VA,20170,48.36,51.64,821,48.36,51.64,0,11.1,41,8.9,33.7,0,5.2,10.1,41.4,41.3,0.2,0,11.66,0,0,0,0,0,61.4,0,1,1,1,false,false,false,205,0,"Preschool,K,1,2,3,4,5,6",177820,177641,Full Day,Full Day,"0-2, 3, 4",0,44.34,false,7,510126000494,,,0,0,0,0,91,0,0,0,73,0,0,0,337,0,2,0,0,0,0,0,43,0,0,0,277,0,0,0,821,0,2,0,2,0,2
58224,67464,21,19,5.51,1.87,6.38,6.22,99.25,100,14445.8,160.7,244.5,9,11,14,429787,196,8163295,3716,HERNDON HIGH,275774,00495,6,2011,32506,FAIRFAX CO PBLC SCHS,5101260,700 BENNETT ST,HERNDON,VA,20170,53.16,46.84,2197,53.16,46.84,0.2,14.4,26.4,8.4,46.8,0,3.9,16.3,15.5,15.4,1.8,0,12.65,0,0,0,0,1,160.7,0,0,0,0,false,true,false,205,0,"9,10,11,12",177820,177641,Full Day,Full Day,"0-2, 3, 4",0,29.04,false,7,510126000495,,,5,0,0,0,316,6,4,0,184,12,4,0,580,32,5,8,0,0,0,0,85,6,2,0,1027,6,8,2,2197,62,23,10,23,0,12
58224,62476,21,24,5.51,5.56,6.38,8.89,99.25,97.78,14445.8,90,244.5,0,11,11,122192,130,3856195,4102,HERNDON MIDDLE,275775,00496,6,2011,32506,FAIRFAX CO PBLC SCHS,5101260,901 LOCUST ST,HERNDON,VA,20170,52.24,47.76,938,52.24,47.76,0,11,31.1,8.1,44.2,0,5.5,18.4,23.8,23.9,2.4,0,9.31,0,0,0,0,0,90,0,0,0,1,false,false,false,205,0,"7,8",177820,177641,Full Day,Full Day,"0-2, 3, 4",0,32.66,false,7,510126000496,,,0,0,0,0,103,0,0,0,76,2,2,0,292,0,6,4,0,0,0,0,52,2,2,0,415,0,2,0,938,4,12,4,17,0,6
58224,67226,21,37,5.51,4.08,6.38,4.08,99.25,100,14445.8,49,244.5,5,11,8,259671,801,3033187,9362,BRYANT ALTERNATIVE HIGH,275776,00497,6,2011,32506,FAIRFAX CO PBLC SCHS,5101260,2709 POPKINS LN,ALEXANDRIA,VA,22306,52.92,47.08,325,52.92,47.08,0.6,6.8,56.6,24.3,10.5,0,1.2,11.7,45.5,45.7,0.6,0,6.11,0,0,0,1,0,49,0,0,0,0,false,false,false,205,0,"9,10,11,12",177820,177641,Full Day,Full Day,"0-2, 3, 4",0,0,false,7,510126000497,,,2,0,0,0,22,0,0,0,79,0,0,2,184,0,4,2,0,0,0,0,4,0,0,0,34,0,2,0,325,0,6,4,12,0,2
58224,53442,21,34,5.51,1.34,6.38,5.36,99.25,98.66,14445.8,74.6,244.5,0,11,8,108031,168,2808635,4361,HOLLIN MEADOWS ELEM,275778,00499,6,2011,32506,FAIRFAX CO PBLC SCHS,5101260,2310 NORDOK PLACE,ALEXANDRIA,VA,22306,53.59,46.41,640,53.59,46.41,0,5.8,29.7,26.4,33.4,0.3,4.4,11.1,33.9,33.7,3.0,0,8.19,0,0,0,0,0,74.6,0,1,1,1,false,false,true,205,0,"Preschool,K,1,2,3,4,5,6",177820,177641,Full Day,Full Day,"0-2, 3, 4",0,43.32,false,7,510126000499,,,0,0,0,0,37,0,0,0,169,5,2,0,190,0,2,0,2,0,0,0,28,0,0,0,214,0,4,0,640,5,8,0,2,0,0
58224,55580,21,10,5.51,5.47,6.38,5.47,99.25,98.63,14445.8,73.17,244.5,0,11,11,160516,207,2999933,3861,HOLMES MIDDLE,275779,00500,6,2011,32506,FAIRFAX CO PBLC SCHS,5101260,6525 MONTROSE ST,ALEXANDRIA,VA,22312,50.77,49.23,776,50.77,49.23,0,16.8,32.6,22.9,25.3,0,2.5,17.3,30.7,30.2,0.9,0,9.69,0,0,0,0,0,73.17,0,0,0,1,false,false,false,205,0,"6,7,8",177820,177641,Full Day,Full Day,"0-2, 3, 4",0,47.1,false,7,510126000500,,,0,0,0,0,130,0,2,2,178,2,4,0,253,2,9,0,0,0,0,0,19,0,2,0,196,0,2,0,776,4,19,2,2,0,2
58224,56326,21,26,5.51,4.35,6.38,8.7,99.25,97.83,14445.8,46,244.5,0,11,14,105930,175,2165808,3580,HUNT VALLEY ELEM,275780,00501,6,2011,32506,FAIRFAX CO PBLC SCHS,5101260,7107 SYDENSTRICKER RD,SPRINGFIELD,VA,22152,53.23,46.77,603,53.23,46.77,0.7,13.6,10.6,7.6,60.4,0,7.1,14.8,11.6,11.7,0.7,0,11.86,0,0,0,0,0,46,0,0,1,1,false,false,false,205,0,"K,1,2,3,4,5,6",177820,177641,Full Day,Full Day,"0-2, 3, 4",0,8.6,false,7,510126000501,,,4,0,0,0,82,0,0,0,46,0,0,0,64,0,0,0,0,0,0,0,43,0,0,0,364,0,0,0,603,0,0,0,0,0,0
58224,56562,21,20,5.51,13.14,6.38,5.84,99.25,98.54,14445.8,68.5,244.5,0,11,14,186652,178,3643369,3480,HUNTERS WOODS ELEM,275781,00502,6,2011,32506,FAIRFAX CO PBLC SCHS,5101260,2401 COLTS NECK RD,RESTON,VA,20191,51.72,48.28,1044,51.72,48.28,0.4,32.6,8.7,10.4,42.6,0,5.3,5.4,10.2,10.3,2.1,0,13.01,0,1,0,0,0,68.5,0,1,1,1,false,false,false,205,0,"Preschool,K,1,2,3,4,5,6",177820,177641,Full Day,Full Day,"0-2, 3, 4",0,13.47,false,7,510126000502,,,4,0,0,0,340,0,0,0,109,0,0,0,91,2,0,0,0,0,0,0,55,0,0,0,445,0,0,0,1044,2,0,0,0,0,0
58224,64186,21,10,5.51,5.43,6.38,7.61,99.25,98.91,14445.8,92,244.5,0,11,8,128725,151,4006640,4714,HYBLA VALLEY ELEM,275782,00503,6,2011,32506,FAIRFAX CO PBLC SCHS,5101260,3415 LOCKHEED BLVD,ALEXANDRIA,VA,22306,47.18,52.82,852,47.18,52.82,0.5,5.8,73.7,17,1.9,0,1.2,9.7,66.3,66.5,1.2,0,8.22,0,0,0,0,0,92,0,1,1,1,false,false,true,205,0,"Preschool,K,1,2,3,4,5,6",177820,177641,Full Day,Full Day,"0-2, 3, 4",0,85.76,false,7,510126000503,,,4,0,0,0,49,2,0,0,145,4,4,0,628,6,4,0,0,0,0,0,10,0,0,0,16,0,0,0,852,12,8,0,6,0,0
58224,56462,21,23,5.51,11.75,6.38,5.22,99.25,100,14445.8,76.6,244.5,0,11,14,267639,268,3359433,3363,IRVING MIDDLE,275783,00504,6,2011,32506,FAIRFAX CO PBLC SCHS,5101260,8100 OLD KEENE MILL RD,SPRINGFIELD,VA,22152,50.3,49.7,1002,50.3,49.7,0,15.1,15.7,5.8,57.3,0.4,5.8,11.6,8.5,8.2,3.1,0,11.21,0,0,0,0,0,76.6,0,0,0,1,false,false,false,205,0,"7,8",177820,177641,Full Day,Full Day,"0-2, 3, 4",0,12.81,false,7,510126000504,,,0,0,0,0,151,0,0,0,58,0,0,0,157,0,4,0,4,0,0,0,58,0,0,0,574,0,2,0,1002,0,6,0,6,0,0
58224,61608,21,24,5.51,8.36,6.38,9.06,99.25,100,14445.8,143.5,244.5,7,11,11,367442,213,7227441,4197,STUART HIGH,275784,00505,6,2011,32506,FAIRFAX CO PBLC SCHS,5101260,3301 PEACE VALLEY LN,FALLS CHURCH,VA,22044,52.44,47.56,1724,52.44,47.56,0,16.1,45.3,11.9,24.3,0,2.5,14.6,31.9,31.9,0.9,0,10.22,0,0,0,0,0,143.5,0,0,0,0,false,true,false,205,0,"9,10,11,12",177820,177641,Full Day,Full Day,"0-2, 3, 4",0,56.21,false,7,510126000505,,,0,0,0,0,277,2,6,2,205,0,10,2,781,4,6,0,0,0,0,0,43,0,0,0,418,0,7,0,1724,6,29,4,25,0,2
58224,62251,21,30,5.51,2.49,6.38,2.49,99.25,100,14445.8,40.1,244.5,0,11,14,91060,148,2338406,3790,KEENE MILL ELEM,275785,00508,6,2011,32506,FAIRFAX CO PBLC SCHS,5101260,6310 BARDU AVE,SPRINGFIELD,VA,22152,49.6,50.4,623,49.6,50.4,0.6,19.4,22.8,9.3,42,0.3,5.5,8.0,20.9,21.9,2.1,0,14.66,0,0,0,0,0,40.1,0,0,1,1,false,false,false,205,0,"K,1,2,3,4,5,6",177820,177641,Full Day,Full Day,"0-2, 3, 4",0,19.94,false,7,510126000508,,,4,0,0,0,121,2,0,0,58,2,0,0,142,2,0,0,2,0,0,0,34,2,0,0,262,4,0,0,623,12,0,0,0,0,0
58224,66519,21,7,5.51,3.7,6.38,7.41,99.25,100,14445.8,54,244.5,0,11,17,162354,181,3194688,3569,KENT GARDENS ELEM,275786,00509,6,2011,32506,FAIRFAX CO PBLC SCHS,5101260,1717 MELBOURNE DR,MCLEAN,VA,22101,49.39,50.61,899,49.39,50.61,0.2,15.8,7.1,4.1,67.8,0.4,4.5,7.9,13.8,14,0.8,0,14.92,0,0,0,0,0,54,0,0,1,1,false,false,false,205,0,"K,1,2,3,4,5,6",177820,177641,Full Day,Full Day,"0-2, 3, 4",0,2.01,false,7,510126000509,,,2,0,0,0,142,0,0,0,37,0,0,0,64,0,0,0,4,0,0,0,40,0,0,0,610,0,0,0,899,0,0,0,0,0,0
58224,0,21,3,5.51,5.97,6.38,8.96,99.25,100,14445.8,33.5,244.5,0,11,2,0,0,0,0,KEY CENTER,275787,00510,6,2011,32506,FAIRFAX CO PBLC SCHS,5101260,6404 FRANCONIA RD,SPRINGFIELD,VA,22150,58.47,41.53,118,58.47,41.53,1.7,13.6,31.4,16.1,33.9,0,3.4,98.3,44.1,43.1,0.0,1,3.01,0,0,0,0,0,33.5,0,0,1,0,false,false,false,205,0,"K,1,2,3,4,5,6,7,8,9,10,11,12",177820,177641,Full Day,Full Day,"0-2, 3, 4",0,33.62,false,7,510126000510,,,2,0,0,0,16,0,0,0,19,0,0,0,37,0,0,0,0,0,0,0,4,0,0,0,40,0,0,0,118,0,0,0,0,0,0
58224,60480,21,19,5.51,6.81,6.38,5.44,99.25,100,14445.8,73.47,244.5,0,11,11,251699,321,3291654,4193,KEY MIDDLE,275788,00511,6,2011,32506,FAIRFAX CO PBLC SCHS,5101260,6402 FRANCONIA RD,SPRINGFIELD,VA,22150,51.01,48.99,790,51.01,48.99,0.3,24.1,32,16.8,22.9,0,3.9,17.7,28.6,28.8,1.3,0,9.52,0,0,0,0,0,73.47,0,0,0,1,false,false,false,205,0,"7,8",177820,177641,Full Day,Full Day,"0-2, 3, 4",0,50.57,false,7,510126000511,,,2,0,0,0,190,0,2,0,133,0,6,0,253,0,11,0,0,0,0,0,31,0,2,0,181,0,0,0,790,0,21,0,12,0,0
58224,0,21,0,5.51,0,6.38,4.17,99.25,100,14445.8,24,244.5,0,11,2,0,0,0,0,KILMER CENTER,275789,00512,6,2011,32506,FAIRFAX CO PBLC SCHS,5101260,8102 WOLFTRAP RD,VIENNA,VA,22182,63.24,36.76,68,63.24,36.76,0,19.1,19.1,23.5,32.4,0,5.9,100.0,27.9,33.3,0.0,1,2.64,0,0,0,0,0,24,0,0,1,0,false,false,false,205,0,"K,1,2,3,4,5,6,7,8,9,10,11,12",177820,177641,Full Day,Full Day,"0-2, 3, 4",0,34.85,false,7,510126000512,,,0,0,0,0,13,0,0,0,16,0,0,0,13,0,0,0,0,0,0,0,4,0,0,0,22,0,0,0,68,0,0,0,0,0,0
58224,63032,21,22,5.51,7.37,6.38,3.68,99.25,100,14445.8,54.3,244.5,0,11,11,54390,83,2572431,3927,KINGS PARK ELEM,275790,00514,6,2011,32506,FAIRFAX CO PBLC SCHS,5101260,5400 HARROW WAY,SPRINGFIELD,VA,22151,52.82,47.18,655,52.82,47.18,0.3,18.5,22.1,5.7,47.3,0,6.1,15.9,35,34.7,1.5,0,10.86,0,0,0,0,0,54.3,0,1,1,1,false,false,false,205,0,"Preschool,K,1,2,3",177820,177641,Full Day,Full Day,"0-2, 3, 4",0,22.75,false,7,510126000514,,,2,0,0,0,121,0,0,0,37,0,0,0,145,2,0,0,0,0,0,0,40,0,0,0,310,4,0,0,655,6,0,0,0,0,0
