Revenue/Expenditure,Budget Type,District,Government,Value,Workplan,Year,Vote,Revenue Source
Expenditure,Recurrent Expenditure,Mityana District,District Government,"34,149",Workplan 11: Internal Audit,2015/16 Proposed Budget,Vote: 568,Wage
Expenditure,Recurrent Expenditure,Mityana District,District Government,"38,625",Workplan 11: Internal Audit,2014/15 Approved Budget,Vote: 568,Non Wage
Expenditure,Recurrent Expenditure,Mityana District,District Government,"50,027",Workplan 11: Internal Audit,2015/16 Proposed Budget,Vote: 568,Non Wage
Expenditure,Development Expenditure,Mityana District,District Government,0,Workplan 11: Internal Audit,2014/15 Approved Budget,Vote: 568,Domestic Development
Expenditure,Development Expenditure,Mityana District,District Government,0,Workplan 11: Internal Audit,2015/16 Proposed Budget,Vote: 568,Domestic Development
Expenditure,Development Expenditure,Mityana District,District Government,0,Workplan 11: Internal Audit,2014/15 Approved Budget,Vote: 568,Donor Development
Expenditure,Development Expenditure,Mityana District,District Government,0,Workplan 11: Internal Audit,2015/16 Proposed Budget,Vote: 568,Donor Development
Revenue,Recurrent Revenues,Moroto Municipal Council,District Government,"2,766",Workplan 1a: Administration,2014/15 Approved Budget,Vote: 762,Conditional Grant to PAF monitoring
Revenue,Recurrent Revenues,Moroto Municipal Council,District Government,"2,766",Workplan 1a: Administration,2015/16 Proposed Budget,Vote: 762,Conditional Grant to PAF monitoring
Revenue,Recurrent Revenues,Moroto Municipal Council,District Government,"95,106",Workplan 1a: Administration,2014/15 Approved Budget,Vote: 762,Locally Raised Revenues
Revenue,Recurrent Revenues,Moroto Municipal Council,District Government,"95,106",Workplan 1a: Administration,2015/16 Proposed Budget,Vote: 762,Locally Raised Revenues
Revenue,Recurrent Revenues,Moroto Municipal Council,District Government,"51,859",Workplan 1a: Administration,2014/15 Approved Budget,Vote: 762,Multi-Sectoral Transfers to LLGs
Revenue,Recurrent Revenues,Moroto Municipal Council,District Government,"51,859",Workplan 1a: Administration,2015/16 Proposed Budget,Vote: 762,Multi-Sectoral Transfers to LLGs
Revenue,Recurrent Revenues,Moroto Municipal Council,District Government,"67,274",Workplan 1a: Administration,2014/15 Approved Budget,Vote: 762,Transfer of Urban Unconditional Grant - Wage
Revenue,Recurrent Revenues,Moroto Municipal Council,District Government,"67,274",Workplan 1a: Administration,2015/16 Proposed Budget,Vote: 762,Transfer of Urban Unconditional Grant - Wage
Revenue,Recurrent Revenues,Moroto Municipal Council,District Government,"4,374",Workplan 1a: Administration,2014/15 Approved Budget,Vote: 762,Unspent balances - Locally Raised Revenues
Revenue,Recurrent Revenues,Moroto Municipal Council,District Government,,Workplan 1a: Administration,2015/16 Proposed Budget,Vote: 762,Unspent balances - Locally Raised Revenues
Revenue,Recurrent Revenues,Moroto Municipal Council,District Government,"1,229",Workplan 1a: Administration,2014/15 Approved Budget,Vote: 762,Unspent balances - Other Government Transfers
Revenue,Recurrent Revenues,Moroto Municipal Council,District Government,,Workplan 1a: Administration,2015/16 Proposed Budget,Vote: 762,Unspent balances - Other Government Transfers
Revenue,Recurrent Revenues,Moroto Municipal Council,District Government,"12,094",Workplan 1a: Administration,2014/15 Approved Budget,Vote: 762,Urban Unconditional Grant - Non Wage
Revenue,Recurrent Revenues,Moroto Municipal Council,District Government,"12,094",Workplan 1a: Administration,2015/16 Proposed Budget,Vote: 762,Urban Unconditional Grant - Non Wage
Revenue,Development Revenues,Moroto Municipal Council,District Government,"26,240",Workplan 1a: Administration,2014/15 Approved Budget,Vote: 762,LGMSD (Former LGDP)
Revenue,Development Revenues,Moroto Municipal Council,District Government,"26,240",Workplan 1a: Administration,2015/16 Proposed Budget,Vote: 762,LGMSD (Former LGDP)
Revenue,Development Revenues,Moroto Municipal Council,District Government,"94,213",Workplan 1a: Administration,2014/15 Approved Budget,Vote: 762,Uganda Support to Municipal Infrastructure Developm
Revenue,Development Revenues,Moroto Municipal Council,District Government,"94,213",Workplan 1a: Administration,2015/16 Proposed Budget,Vote: 762,Uganda Support to Municipal Infrastructure Developm
Revenue,Development Revenues,Moroto Municipal Council,District Government,"233,477",Workplan 1a: Administration,2014/15 Approved Budget,Vote: 762,Unspent balances - Conditional Grants
Revenue,Development Revenues,Moroto Municipal Council,District Government,,Workplan 1a: Administration,2015/16 Proposed Budget,Vote: 762,Unspent balances - Conditional Grants
Expenditure,Recurrent Expenditure,Moroto Municipal Council,District Government,"67,275",Workplan 1a: Administration,2014/15 Approved Budget,Vote: 762,Wage
Expenditure,Recurrent Expenditure,Moroto Municipal Council,District Government,"67,274",Workplan 1a: Administration,2015/16 Proposed Budget,Vote: 762,Wage
Expenditure,Recurrent Expenditure,Moroto Municipal Council,District Government,"167,428",Workplan 1a: Administration,2014/15 Approved Budget,Vote: 762,Non Wage
Expenditure,Recurrent Expenditure,Moroto Municipal Council,District Government,"161,825",Workplan 1a: Administration,2015/16 Proposed Budget,Vote: 762,Non Wage
Expenditure,Development Expenditure,Moroto Municipal Council,District Government,"353,930",Workplan 1a: Administration,2014/15 Approved Budget,Vote: 762,Domestic Development
Expenditure,Development Expenditure,Moroto Municipal Council,District Government,"120,453",Workplan 1a: Administration,2015/16 Proposed Budget,Vote: 762,Domestic Development
Expenditure,Development Expenditure,Moroto Municipal Council,District Government,0,Workplan 1a: Administration,2014/15 Approved Budget,Vote: 762,Donor Development
Expenditure,Development Expenditure,Moroto Municipal Council,District Government,0,Workplan 1a: Administration,2015/16 Proposed Budget,Vote: 762,Donor Development
Revenue,Recurrent Revenues,Moroto Municipal Council,District Government,"2,400",Workplan 2: Finance,2014/15 Approved Budget,Vote: 762,Conditional Grant to PAF monitoring
Revenue,Recurrent Revenues,Moroto Municipal Council,District Government,"2,400",Workplan 2: Finance,2015/16 Proposed Budget,Vote: 762,Conditional Grant to PAF monitoring
Revenue,Recurrent Revenues,Moroto Municipal Council,District Government,"38,962",Workplan 2: Finance,2014/15 Approved Budget,Vote: 762,Locally Raised Revenues
Revenue,Recurrent Revenues,Moroto Municipal Council,District Government,"38,962",Workplan 2: Finance,2015/16 Proposed Budget,Vote: 762,Locally Raised Revenues
Revenue,Recurrent Revenues,Moroto Municipal Council,District Government,"6,985",Workplan 2: Finance,2014/15 Approved Budget,Vote: 762,Multi-Sectoral Transfers to LLGs
Revenue,Recurrent Revenues,Moroto Municipal Council,District Government,"6,985",Workplan 2: Finance,2015/16 Proposed Budget,Vote: 762,Multi-Sectoral Transfers to LLGs
Revenue,Recurrent Revenues,Moroto Municipal Council,District Government,,Workplan 2: Finance,2014/15 Approved Budget,Vote: 762,Other Transfers from Central Government
Revenue,Recurrent Revenues,Moroto Municipal Council,District Government,,Workplan 2: Finance,2015/16 Proposed Budget,Vote: 762,Other Transfers from Central Government
Revenue,Recurrent Revenues,Moroto Municipal Council,District Government,"65,901",Workplan 2: Finance,2014/15 Approved Budget,Vote: 762,Transfer of Urban Unconditional Grant - Wage
Revenue,Recurrent Revenues,Moroto Municipal Council,District Government,"65,901",Workplan 2: Finance,2015/16 Proposed Budget,Vote: 762,Transfer of Urban Unconditional Grant - Wage
Revenue,Recurrent Revenues,Moroto Municipal Council,District Government,840,Workplan 2: Finance,2014/15 Approved Budget,Vote: 762,Unspent balances - Locally Raised Revenues
Revenue,Recurrent Revenues,Moroto Municipal Council,District Government,,Workplan 2: Finance,2015/16 Proposed Budget,Vote: 762,Unspent balances - Locally Raised Revenues
Revenue,Recurrent Revenues,Moroto Municipal Council,District Government,"1,770",Workplan 2: Finance,2014/15 Approved Budget,Vote: 762,Unspent balances - Other Government Transfers
Revenue,Recurrent Revenues,Moroto Municipal Council,District Government,,Workplan 2: Finance,2015/16 Proposed Budget,Vote: 762,Unspent balances - Other Government Transfers
Revenue,Recurrent Revenues,Moroto Municipal Council,District Government,"11,061",Workplan 2: Finance,2014/15 Approved Budget,Vote: 762,Urban Unconditional Grant - Non Wage
Revenue,Recurrent Revenues,Moroto Municipal Council,District Government,"11,061",Workplan 2: Finance,2015/16 Proposed Budget,Vote: 762,Urban Unconditional Grant - Non Wage
Revenue,Development Revenues,Moroto Municipal Council,District Government,"105,000",Workplan 2: Finance,2014/15 Approved Budget,Vote: 762,Uganda Support to Municipal Infrastructure Developm
Revenue,Development Revenues,Moroto Municipal Council,District Government,"105,000",Workplan 2: Finance,2015/16 Proposed Budget,Vote: 762,Uganda Support to Municipal Infrastructure Developm
Revenue,Development Revenues,Moroto Municipal Council,District Government,,Workplan 2: Finance,2014/15 Approved Budget,Vote: 762,Unspent balances - Other Government Transfers
Revenue,Development Revenues,Moroto Municipal Council,District Government,,Workplan 2: Finance,2015/16 Proposed Budget,Vote: 762,Unspent balances - Other Government Transfers
Expenditure,Recurrent Expenditure,Moroto Municipal Council,District Government,"65,901",Workplan 2: Finance,2014/15 Approved Budget,Vote: 762,Wage
Expenditure,Recurrent Expenditure,Moroto Municipal Council,District Government,"65,901",Workplan 2: Finance,2015/16 Proposed Budget,Vote: 762,Wage
Expenditure,Recurrent Expenditure,Moroto Municipal Council,District Government,"62,018",Workplan 2: Finance,2014/15 Approved Budget,Vote: 762,Non Wage
Expenditure,Recurrent Expenditure,Moroto Municipal Council,District Government,"59,408",Workplan 2: Finance,2015/16 Proposed Budget,Vote: 762,Non Wage
Expenditure,Development Expenditure,Moroto Municipal Council,District Government,"105,000",Workplan 2: Finance,2014/15 Approved Budget,Vote: 762,Domestic Development
Expenditure,Development Expenditure,Moroto Municipal Council,District Government,"105,000",Workplan 2: Finance,2015/16 Proposed Budget,Vote: 762,Domestic Development
Expenditure,Development Expenditure,Moroto Municipal Council,District Government,0,Workplan 2: Finance,2014/15 Approved Budget,Vote: 762,Donor Development
Expenditure,Development Expenditure,Moroto Municipal Council,District Government,0,Workplan 2: Finance,2015/16 Proposed Budget,Vote: 762,Donor Development
Revenue,Recurrent Revenues,Moroto Municipal Council,District Government,"5,212",Workplan 3: Statutory Bodies,2014/15 Approved Budget,Vote: 762,Conditional transfers to Contracts Committee/DSC/PA
Revenue,Recurrent Revenues,Moroto Municipal Council,District Government,"5,212",Workplan 3: Statutory Bodies,2015/16 Proposed Budget,Vote: 762,Conditional transfers to Contracts Committee/DSC/PA
Revenue,Recurrent Revenues,Moroto Municipal Council,District Government,"32,040",Workplan 3: Statutory Bodies,2014/15 Approved Budget,Vote: 762,Conditional transfers to Councillors allowances and Ex
Revenue,Recurrent Revenues,Moroto Municipal Council,District Government,"32,040",Workplan 3: Statutory Bodies,2015/16 Proposed Budget,Vote: 762,Conditional transfers to Councillors allowances and Ex
Revenue,Recurrent Revenues,Moroto Municipal Council,District Government,"37,010",Workplan 3: Statutory Bodies,2014/15 Approved Budget,Vote: 762,Conditional transfers to Salary and Gratuity for LG ele
Revenue,Recurrent Revenues,Moroto Municipal Council,District Government,"37,010",Workplan 3: Statutory Bodies,2015/16 Proposed Budget,Vote: 762,Conditional transfers to Salary and Gratuity for LG ele
Revenue,Recurrent Revenues,Moroto Municipal Council,District Government,"105,744",Workplan 3: Statutory Bodies,2014/15 Approved Budget,Vote: 762,Locally Raised Revenues
Revenue,Recurrent Revenues,Moroto Municipal Council,District Government,"105,744",Workplan 3: Statutory Bodies,2015/16 Proposed Budget,Vote: 762,Locally Raised Revenues
Revenue,Recurrent Revenues,Moroto Municipal Council,District Government,"24,985",Workplan 3: Statutory Bodies,2014/15 Approved Budget,Vote: 762,Multi-Sectoral Transfers to LLGs
Revenue,Recurrent Revenues,Moroto Municipal Council,District Government,"24,985",Workplan 3: Statutory Bodies,2015/16 Proposed Budget,Vote: 762,Multi-Sectoral Transfers to LLGs
Revenue,Recurrent Revenues,Moroto Municipal Council,District Government,"8,481",Workplan 3: Statutory Bodies,2014/15 Approved Budget,Vote: 762,Transfer of Urban Unconditional Grant - Wage
Revenue,Recurrent Revenues,Moroto Municipal Council,District Government,"8,481",Workplan 3: Statutory Bodies,2015/16 Proposed Budget,Vote: 762,Transfer of Urban Unconditional Grant - Wage
Revenue,Recurrent Revenues,Moroto Municipal Council,District Government,"2,156",Workplan 3: Statutory Bodies,2014/15 Approved Budget,Vote: 762,Unspent balances - Locally Raised Revenues
Revenue,Recurrent Revenues,Moroto Municipal Council,District Government,,Workplan 3: Statutory Bodies,2015/16 Proposed Budget,Vote: 762,Unspent balances - Locally Raised Revenues
Revenue,Recurrent Revenues,Moroto Municipal Council,District Government,"14,748",Workplan 3: Statutory Bodies,2014/15 Approved Budget,Vote: 762,Urban Unconditional Grant - Non Wage
Revenue,Recurrent Revenues,Moroto Municipal Council,District Government,"14,748",Workplan 3: Statutory Bodies,2015/16 Proposed Budget,Vote: 762,Urban Unconditional Grant - Non Wage
Revenue,Development Revenues,Moroto Municipal Council,District Government,663,Workplan 3: Statutory Bodies,2014/15 Approved Budget,Vote: 762,LGMSD (Former LGDP)
Revenue,Development Revenues,Moroto Municipal Council,District Government,663,Workplan 3: Statutory Bodies,2015/16 Proposed Budget,Vote: 762,LGMSD (Former LGDP)
