Revenue/Expenditure,Budget Type,District,Government,Value,Workplan,Year,Vote,Revenue Source
Revenue,Development Revenues,Kamuli District,District Government,,Workplan 4: Production and Marketing,2011/12 Approved Budget,Vote: 517,Unspent balances - Other Government Transfers
Revenue,Development Revenues,Kamuli District,District Government,643,Workplan 4: Production and Marketing,2012/13 Approved Budget,Vote: 517,Unspent balances - Other Government Transfers
Revenue,Development Revenues,Kamuli District,District Government,"1,412,669",Workplan 4: Production and Marketing,2011/12 Approved Budget,Vote: 517,Conditional Grant for NAADS
Revenue,Development Revenues,Kamuli District,District Government,"1,355,594",Workplan 4: Production and Marketing,2012/13 Approved Budget,Vote: 517,Conditional Grant for NAADS
Revenue,Development Revenues,Kamuli District,District Government,,Workplan 4: Production and Marketing,2011/12 Approved Budget,Vote: 517,Multi-Sectoral Transfers to LLGs
Revenue,Development Revenues,Kamuli District,District Government,"28,600",Workplan 4: Production and Marketing,2012/13 Approved Budget,Vote: 517,Multi-Sectoral Transfers to LLGs
Expenditure,Recurrent Expenditure,Kamuli District,District Government,"218,175",Workplan 4: Production and Marketing,2011/12 Approved Budget,Vote: 517,Wage
Expenditure,Recurrent Expenditure,Kamuli District,District Government,"231,166",Workplan 4: Production and Marketing,2012/13 Approved Budget,Vote: 517,Wage
Expenditure,Recurrent Expenditure,Kamuli District,District Government,"68,355",Workplan 4: Production and Marketing,2011/12 Approved Budget,Vote: 517,Non Wage
Expenditure,Recurrent Expenditure,Kamuli District,District Government,"95,539",Workplan 4: Production and Marketing,2012/13 Approved Budget,Vote: 517,Non Wage
Expenditure,Development Expenditure,Kamuli District,District Government,"1,502,658",Workplan 4: Production and Marketing,2011/12 Approved Budget,Vote: 517,Domestic Development
Expenditure,Development Expenditure,Kamuli District,District Government,"1,490,943",Workplan 4: Production and Marketing,2012/13 Approved Budget,Vote: 517,Domestic Development
Expenditure,Development Expenditure,Kamuli District,District Government,0,Workplan 4: Production and Marketing,2011/12 Approved Budget,Vote: 517,Donor Development
Expenditure,Development Expenditure,Kamuli District,District Government,0,Workplan 4: Production and Marketing,2012/13 Approved Budget,Vote: 517,Donor Development
Revenue,Recurrent Revenues,Kamuli District,District Government,"170,200",Workplan 5: Health,2011/12 Approved Budget,Vote: 517,Other Transfers from Central Government
Revenue,Recurrent Revenues,Kamuli District,District Government,"666,458",Workplan 5: Health,2012/13 Approved Budget,Vote: 517,Other Transfers from Central Government
Revenue,Recurrent Revenues,Kamuli District,District Government,"197,404",Workplan 5: Health,2011/12 Approved Budget,Vote: 517,Conditional Grant to PHC- Non wage
Revenue,Recurrent Revenues,Kamuli District,District Government,"197,404",Workplan 5: Health,2012/13 Approved Budget,Vote: 517,Conditional Grant to PHC- Non wage
Revenue,Recurrent Revenues,Kamuli District,District Government,"1,984,739",Workplan 5: Health,2011/12 Approved Budget,Vote: 517,Conditional Grant to PHC Salaries
Revenue,Recurrent Revenues,Kamuli District,District Government,"2,464,606",Workplan 5: Health,2012/13 Approved Budget,Vote: 517,Conditional Grant to PHC Salaries
Revenue,Recurrent Revenues,Kamuli District,District Government,,Workplan 5: Health,2011/12 Approved Budget,Vote: 517,District Unconditional Grant - Non Wage
Revenue,Recurrent Revenues,Kamuli District,District Government,"48,935",Workplan 5: Health,2012/13 Approved Budget,Vote: 517,District Unconditional Grant - Non Wage
Revenue,Recurrent Revenues,Kamuli District,District Government,,Workplan 5: Health,2011/12 Approved Budget,Vote: 517,Multi-Sectoral Transfers to LLGs
Revenue,Recurrent Revenues,Kamuli District,District Government,"85,544",Workplan 5: Health,2012/13 Approved Budget,Vote: 517,Multi-Sectoral Transfers to LLGs
Revenue,Recurrent Revenues,Kamuli District,District Government,"582,127",Workplan 5: Health,2011/12 Approved Budget,Vote: 517,Conditional Grant to NGO Hospitals
Revenue,Recurrent Revenues,Kamuli District,District Government,"581,827",Workplan 5: Health,2012/13 Approved Budget,Vote: 517,Conditional Grant to NGO Hospitals
Revenue,Recurrent Revenues,Kamuli District,District Government,,Workplan 5: Health,2011/12 Approved Budget,Vote: 517,Unspent balances - Other Government Transfers
Revenue,Recurrent Revenues,Kamuli District,District Government,,Workplan 5: Health,2012/13 Approved Budget,Vote: 517,Unspent balances - Other Government Transfers
Revenue,Recurrent Revenues,Kamuli District,District Government,"132,634",Workplan 5: Health,2011/12 Approved Budget,Vote: 517,Conditional Grant to District Hospitals
Revenue,Recurrent Revenues,Kamuli District,District Government,"132,634",Workplan 5: Health,2012/13 Approved Budget,Vote: 517,Conditional Grant to District Hospitals
Revenue,Development Revenues,Kamuli District,District Government,471,Workplan 5: Health,2011/12 Approved Budget,Vote: 517,LGMSD (Former LGDP)
Revenue,Development Revenues,Kamuli District,District Government,,Workplan 5: Health,2012/13 Approved Budget,Vote: 517,LGMSD (Former LGDP)
Revenue,Development Revenues,Kamuli District,District Government,47,Workplan 5: Health,2011/12 Approved Budget,Vote: 517,Locally Raised Revenues
Revenue,Development Revenues,Kamuli District,District Government,,Workplan 5: Health,2012/13 Approved Budget,Vote: 517,Locally Raised Revenues
Revenue,Development Revenues,Kamuli District,District Government,,Workplan 5: Health,2011/12 Approved Budget,Vote: 517,Multi-Sectoral Transfers to LLGs
Revenue,Development Revenues,Kamuli District,District Government,"59,969",Workplan 5: Health,2012/13 Approved Budget,Vote: 517,Multi-Sectoral Transfers to LLGs
Revenue,Development Revenues,Kamuli District,District Government,"105,512",Workplan 5: Health,2011/12 Approved Budget,Vote: 517,Conditional Grant to PHC - development
Revenue,Development Revenues,Kamuli District,District Government,"105,512",Workplan 5: Health,2012/13 Approved Budget,Vote: 517,Conditional Grant to PHC - development
Expenditure,Recurrent Expenditure,Kamuli District,District Government,"1,984,739",Workplan 5: Health,2011/12 Approved Budget,Vote: 517,Wage
Expenditure,Recurrent Expenditure,Kamuli District,District Government,"2,464,606",Workplan 5: Health,2012/13 Approved Budget,Vote: 517,Wage
Expenditure,Recurrent Expenditure,Kamuli District,District Government,"1,082,364",Workplan 5: Health,2011/12 Approved Budget,Vote: 517,Non Wage
Expenditure,Recurrent Expenditure,Kamuli District,District Government,"1,712,801",Workplan 5: Health,2012/13 Approved Budget,Vote: 517,Non Wage
Expenditure,Development Expenditure,Kamuli District,District Government,"106,031",Workplan 5: Health,2011/12 Approved Budget,Vote: 517,Domestic Development
Expenditure,Development Expenditure,Kamuli District,District Government,"165,481",Workplan 5: Health,2012/13 Approved Budget,Vote: 517,Domestic Development
Expenditure,Development Expenditure,Kamuli District,District Government,0,Workplan 5: Health,2011/12 Approved Budget,Vote: 517,Donor Development
Expenditure,Development Expenditure,Kamuli District,District Government,0,Workplan 5: Health,2012/13 Approved Budget,Vote: 517,Donor Development
Revenue,Recurrent Revenues,Kamuli District,District Government,,Workplan 6: Education,2011/12 Approved Budget,Vote: 517,Unspent balances - UnConditional Grants
Revenue,Recurrent Revenues,Kamuli District,District Government,,Workplan 6: Education,2012/13 Approved Budget,Vote: 517,Unspent balances - UnConditional Grants
Revenue,Recurrent Revenues,Kamuli District,District Government,,Workplan 6: Education,2011/12 Approved Budget,Vote: 517,District Unconditional Grant - Non Wage
Revenue,Recurrent Revenues,Kamuli District,District Government,,Workplan 6: Education,2012/13 Approved Budget,Vote: 517,District Unconditional Grant - Non Wage
Revenue,Recurrent Revenues,Kamuli District,District Government,"1,385,352",Workplan 6: Education,2011/12 Approved Budget,Vote: 517,Conditional Grant to Secondary Salaries
Revenue,Recurrent Revenues,Kamuli District,District Government,"1,163,784",Workplan 6: Education,2012/13 Approved Budget,Vote: 517,Conditional Grant to Secondary Salaries
Revenue,Recurrent Revenues,Kamuli District,District Government,"27,704",Workplan 6: Education,2011/12 Approved Budget,Vote: 517,Locally Raised Revenues
Revenue,Recurrent Revenues,Kamuli District,District Government,"27,704",Workplan 6: Education,2012/13 Approved Budget,Vote: 517,Locally Raised Revenues
Revenue,Recurrent Revenues,Kamuli District,District Government,,Workplan 6: Education,2011/12 Approved Budget,Vote: 517,Multi-Sectoral Transfers to LLGs
Revenue,Recurrent Revenues,Kamuli District,District Government,"6,202",Workplan 6: Education,2012/13 Approved Budget,Vote: 517,Multi-Sectoral Transfers to LLGs
Revenue,Recurrent Revenues,Kamuli District,District Government,"18,000",Workplan 6: Education,2011/12 Approved Budget,Vote: 517,Other Transfers from Central Government
Revenue,Recurrent Revenues,Kamuli District,District Government,"21,000",Workplan 6: Education,2012/13 Approved Budget,Vote: 517,Other Transfers from Central Government
Revenue,Recurrent Revenues,Kamuli District,District Government,"65,130",Workplan 6: Education,2011/12 Approved Budget,Vote: 517,Transfer of District Unconditional Grant - Wage
Revenue,Recurrent Revenues,Kamuli District,District Government,"84,530",Workplan 6: Education,2012/13 Approved Budget,Vote: 517,Transfer of District Unconditional Grant - Wage
Revenue,Recurrent Revenues,Kamuli District,District Government,,Workplan 6: Education,2011/12 Approved Budget,Vote: 517,Unspent balances - Other Government Transfers
Revenue,Recurrent Revenues,Kamuli District,District Government,,Workplan 6: Education,2012/13 Approved Budget,Vote: 517,Unspent balances - Other Government Transfers
Revenue,Recurrent Revenues,Kamuli District,District Government,"31,987",Workplan 6: Education,2011/12 Approved Budget,Vote: 517,Conditional transfers to School Inspection Grant
Revenue,Recurrent Revenues,Kamuli District,District Government,"33,281",Workplan 6: Education,2012/13 Approved Budget,Vote: 517,Conditional transfers to School Inspection Grant
Revenue,Recurrent Revenues,Kamuli District,District Government,"2,127,486",Workplan 6: Education,2011/12 Approved Budget,Vote: 517,Conditional Grant to Secondary Education
Revenue,Recurrent Revenues,Kamuli District,District Government,"2,164,309",Workplan 6: Education,2012/13 Approved Budget,Vote: 517,Conditional Grant to Secondary Education
Revenue,Recurrent Revenues,Kamuli District,District Government,"8,592,677",Workplan 6: Education,2011/12 Approved Budget,Vote: 517,Conditional Grant to Primary Salaries
Revenue,Recurrent Revenues,Kamuli District,District Government,"9,599,256",Workplan 6: Education,2012/13 Approved Budget,Vote: 517,Conditional Grant to Primary Salaries
Revenue,Recurrent Revenues,Kamuli District,District Government,"790,832",Workplan 6: Education,2011/12 Approved Budget,Vote: 517,Conditional Grant to Primary Education
Revenue,Recurrent Revenues,Kamuli District,District Government,"786,885",Workplan 6: Education,2012/13 Approved Budget,Vote: 517,Conditional Grant to Primary Education
Revenue,Development Revenues,Kamuli District,District Government,"253,588",Workplan 6: Education,2011/12 Approved Budget,Vote: 517,Conditional Grant to SFG
Revenue,Development Revenues,Kamuli District,District Government,"592,701",Workplan 6: Education,2012/13 Approved Budget,Vote: 517,Conditional Grant to SFG
Revenue,Development Revenues,Kamuli District,District Government,,Workplan 6: Education,2011/12 Approved Budget,Vote: 517,Unspent balances - Other Government Transfers
Revenue,Development Revenues,Kamuli District,District Government,"1,264",Workplan 6: Education,2012/13 Approved Budget,Vote: 517,Unspent balances - Other Government Transfers
Revenue,Development Revenues,Kamuli District,District Government,,Workplan 6: Education,2011/12 Approved Budget,Vote: 517,Multi-Sectoral Transfers to LLGs
Revenue,Development Revenues,Kamuli District,District Government,"56,187",Workplan 6: Education,2012/13 Approved Budget,Vote: 517,Multi-Sectoral Transfers to LLGs
Revenue,Development Revenues,Kamuli District,District Government,"2,408",Workplan 6: Education,2011/12 Approved Budget,Vote: 517,Locally Raised Revenues
Revenue,Development Revenues,Kamuli District,District Government,,Workplan 6: Education,2012/13 Approved Budget,Vote: 517,Locally Raised Revenues
Revenue,Development Revenues,Kamuli District,District Government,,Workplan 6: Education,2011/12 Approved Budget,Vote: 517,Unspent balances - Conditional Grants
Revenue,Development Revenues,Kamuli District,District Government,,Workplan 6: Education,2012/13 Approved Budget,Vote: 517,Unspent balances - Conditional Grants
Revenue,Development Revenues,Kamuli District,District Government,0,Workplan 6: Education,2011/12 Approved Budget,Vote: 517,Construction of Secondary Schools
Revenue,Development Revenues,Kamuli District,District Government,"350,000",Workplan 6: Education,2012/13 Approved Budget,Vote: 517,Construction of Secondary Schools
Revenue,Development Revenues,Kamuli District,District Government,"24,081",Workplan 6: Education,2011/12 Approved Budget,Vote: 517,LGMSD (Former LGDP)
Revenue,Development Revenues,Kamuli District,District Government,,Workplan 6: Education,2012/13 Approved Budget,Vote: 517,LGMSD (Former LGDP)
Expenditure,Recurrent Expenditure,Kamuli District,District Government,"10,043,158",Workplan 6: Education,2011/12 Approved Budget,Vote: 517,Wage
Expenditure,Recurrent Expenditure,Kamuli District,District Government,"10,847,570",Workplan 6: Education,2012/13 Approved Budget,Vote: 517,Wage
Expenditure,Recurrent Expenditure,Kamuli District,District Government,"2,996,010",Workplan 6: Education,2011/12 Approved Budget,Vote: 517,Non Wage
Expenditure,Recurrent Expenditure,Kamuli District,District Government,"3,039,381",Workplan 6: Education,2012/13 Approved Budget,Vote: 517,Non Wage
Expenditure,Development Expenditure,Kamuli District,District Government,"280,077",Workplan 6: Education,2011/12 Approved Budget,Vote: 517,Domestic Development
Expenditure,Development Expenditure,Kamuli District,District Government,"1,000,152",Workplan 6: Education,2012/13 Approved Budget,Vote: 517,Domestic Development
